iso,direct,indirect
TCD,0.003554662389863874,0.12461492668485619
TGO,0.01232348482582614,0.1265420024188444
THA,1.0697829045441907,0.184432111957193
TJK,0.03465780996361262,0.18544156716993143
TKM,0.3236777926221115,0.21711876731802704
TLS,0.004338606090909931,0.10984615347794602
TON,0.0005185247252100329,0.023986715028527783
TTO,0.127112300074251,0.07669768055004056
TUN,0.12454286647024715,0.13583247286121036
TUR,1.6468648745322074,0.13011502921588658
TUV,1.654933884914503e-07,0.03571918570699495
TZA,0.047612066557205346,0.0794943222618798
UGA,0.024220687873124647,0.12111109982703283
UKR,0.8014594896320348,
URY,0.0270720375207526,0.016349936532705556
USA,19.93022151222557,
UZB,0.3517833182402055,0.17408493867478114
VCT,0.000530367135693845,0.038280579526912106
VNM,1.2665469871601651,0.14747866265105358
VUT,0.0007237695896608982,0.028355008174429486
WSM,0.0014890546123250675,0.051402833707669515
YEM,0.0417225481998208,0.14723678377450256
ZAF,1.8458526669480513,
ZMB,0.0330744301561407,0.09864961947553752
ZWE,0.04724402568488034,0.10108139581963371
