iso,year,emissions
CAN,2043,0.5827222762637146
CAN,2044,0.5827222762637146
CAN,2045,0.5827222762637146
CAN,2046,0.5827222762637146
CAN,2047,0.5827222762637146
CAN,2048,0.5827222762637146
CAN,2049,0.5827222762637146
CAN,2050,0.5827222762637146
CHE,2021,0.039811802193147824
CHE,2022,0.039811802193147824
CHE,2023,0.039811802193147824
CHE,2024,0.039811802193147824
CHE,2025,0.039811802193147824
CHE,2026,0.039811802193147824
CHE,2027,0.039811802193147824
CHE,2028,0.039811802193147824
CHE,2029,0.039811802193147824
CHE,2030,0.039811802193147824
CHE,2031,0.039811802193147824
CHE,2032,0.039811802193147824
CHE,2033,0.039811802193147824
CHE,2034,0.039811802193147824
CHE,2035,0.039811802193147824
CHE,2036,0.039811802193147824
CHE,2037,0.039811802193147824
CHE,2038,0.039811802193147824
CHE,2039,0.039811802193147824
CHE,2040,0.039811802193147824
CHE,2041,0.039811802193147824
CHE,2042,0.039811802193147824
CHE,2043,0.039811802193147824
CHE,2044,0.039811802193147824
CHE,2045,0.039811802193147824
CHE,2046,0.039811802193147824
CHE,2047,0.039811802193147824
CHE,2048,0.039811802193147824
CHE,2049,0.039811802193147824
CHE,2050,0.039811802193147824
CHL,2021,0.08715954886563802
CHL,2022,0.08715954886563802
CHL,2023,0.08715954886563802
CHL,2024,0.08715954886563802
CHL,2025,0.08715954886563802
CHL,2026,0.08715954886563802
CHL,2027,0.08715954886563802
CHL,2028,0.08715954886563802
CHL,2029,0.08715954886563802
CHL,2030,0.08715954886563802
CHL,2031,0.08715954886563802
CHL,2032,0.08715954886563802
CHL,2033,0.08715954886563802
CHL,2034,0.08715954886563802
CHL,2035,0.08715954886563802
CHL,2036,0.08715954886563802
CHL,2037,0.08715954886563802
CHL,2038,0.08715954886563802
CHL,2039,0.08715954886563802
CHL,2040,0.08715954886563802
CHL,2041,0.08715954886563802
CHL,2042,0.08715954886563802
CHL,2043,0.08715954886563802
CHL,2044,0.08715954886563802
CHL,2045,0.08715954886563802
CHL,2046,0.08715954886563802
CHL,2047,0.08715954886563802
CHL,2048,0.08715954886563802
CHL,2049,0.08715954886563802
CHL,2050,0.08715954886563802
CHN,2021,11.609603074565205
CHN,2022,11.609603074565205
CHN,2023,11.609603074565205
CHN,2024,11.609603074565205
CHN,2025,11.609603074565205
CHN,2026,11.609603074565205
CHN,2027,11.609603074565205
CHN,2028,11.609603074565205
CHN,2029,11.609603074565205
CHN,2030,11.609603074565205
CHN,2031,11.609603074565205
CHN,2032,11.609603074565205
CHN,2033,11.609603074565205
CHN,2034,11.609603074565205
CHN,2035,11.609603074565205
CHN,2036,11.609603074565205
CHN,2037,11.609603074565205
CHN,2038,11.609603074565205
CHN,2039,11.609603074565205
CHN,2040,11.609603074565205
CHN,2041,11.609603074565205
CHN,2042,11.609603074565205
CHN,2043,11.609603074565205
CHN,2044,11.609603074565205
CHN,2045,11.609603074565205
CHN,2046,11.609603074565205
CHN,2047,11.609603074565205
CHN,2048,11.609603074565205
CHN,2049,11.609603074565205
CHN,2050,11.609603074565205
CIV,2021,0.01243611243073117
CIV,2022,0.01243611243073117
CIV,2023,0.01243611243073117
CIV,2024,0.01243611243073117
CIV,2025,0.01243611243073117
CIV,2026,0.01243611243073117
CIV,2027,0.01243611243073117
CIV,2028,0.01243611243073117
CIV,2029,0.01243611243073117
CIV,2030,0.01243611243073117
CIV,2031,0.01243611243073117
CIV,2032,0.01243611243073117
CIV,2033,0.01243611243073117
CIV,2034,0.01243611243073117
CIV,2035,0.01243611243073117
CIV,2036,0.01243611243073117
CIV,2037,0.01243611243073117
CIV,2038,0.01243611243073117
CIV,2039,0.01243611243073117
CIV,2040,0.01243611243073117
CIV,2041,0.01243611243073117
CIV,2042,0.01243611243073117
CIV,2043,0.01243611243073117
CIV,2044,0.01243611243073117
CIV,2045,0.01243611243073117
CIV,2046,0.01243611243073117
CIV,2047,0.01243611243073117
CIV,2048,0.01243611243073117
CIV,2049,0.01243611243073117
CIV,2050,0.01243611243073117
CMR,2021,0.010301864766135965
CMR,2022,0.010301864766135965
CMR,2023,0.010301864766135965
CMR,2024,0.010301864766135965
CMR,2025,0.010301864766135965
CMR,2026,0.010301864766135965
CMR,2027,0.010301864766135965
CMR,2028,0.010301864766135965
CMR,2029,0.010301864766135965
CMR,2030,0.010301864766135965
CMR,2031,0.010301864766135965
CMR,2032,0.010301864766135965
CMR,2033,0.010301864766135965
CMR,2034,0.010301864766135965
CMR,2035,0.010301864766135965
CMR,2036,0.010301864766135965
CMR,2037,0.010301864766135965
CMR,2038,0.010301864766135965
CMR,2039,0.010301864766135965
CMR,2040,0.010301864766135965
CMR,2041,0.010301864766135965
CMR,2042,0.010301864766135965
CMR,2043,0.010301864766135965
CMR,2044,0.010301864766135965
CMR,2045,0.010301864766135965
CMR,2046,0.010301864766135965
CMR,2047,0.010301864766135965
CMR,2048,0.010301864766135965
CMR,2049,0.010301864766135965
CMR,2050,0.010301864766135965
COD,2021,0.002852646711345972
COD,2022,0.002852646711345972
COD,2023,0.002852646711345972
COD,2024,0.002852646711345972
COD,2025,0.002852646711345972
COD,2026,0.002852646711345972
COD,2027,0.002852646711345972
COD,2028,0.002852646711345972
COD,2029,0.002852646711345972
COD,2030,0.002852646711345972
COD,2031,0.002852646711345972
COD,2032,0.002852646711345972
COD,2033,0.002852646711345972
COD,2034,0.002852646711345972
COD,2035,0.002852646711345972
COD,2036,0.002852646711345972
COD,2037,0.002852646711345972
COD,2038,0.002852646711345972
COD,2039,0.002852646711345972
COD,2040,0.002852646711345972
COD,2041,0.002852646711345972
COD,2042,0.002852646711345972
COD,2043,0.002852646711345972
COD,2044,0.002852646711345972
COD,2045,0.002852646711345972
COD,2046,0.002852646711345972
COD,2047,0.002852646711345972
COD,2048,0.002852646711345972
COD,2049,0.002852646711345972
COD,2050,0.002852646711345972
COG,2021,0.0062940495593161935
COG,2022,0.0062940495593161935
COG,2023,0.0062940495593161935
COG,2024,0.0062940495593161935
COG,2025,0.0062940495593161935
COG,2026,0.0062940495593161935
COG,2027,0.0062940495593161935
COG,2028,0.0062940495593161935
COG,2029,0.0062940495593161935
COG,2030,0.0062940495593161935
COG,2031,0.0062940495593161935
COG,2032,0.0062940495593161935
COG,2033,0.0062940495593161935
COG,2034,0.0062940495593161935
COG,2035,0.0062940495593161935
COG,2036,0.0062940495593161935
COG,2037,0.0062940495593161935
COG,2038,0.0062940495593161935
COG,2039,0.0062940495593161935
COG,2040,0.0062940495593161935
COG,2041,0.0062940495593161935
COG,2042,0.0062940495593161935
COG,2043,0.0062940495593161935
COG,2044,0.0062940495593161935
COG,2045,0.0062940495593161935
COG,2046,0.0062940495593161935
COG,2047,0.0062940495593161935
COG,2048,0.0062940495593161935
COG,2049,0.0062940495593161935
COG,2050,0.0062940495593161935
COL,2021,0.0959151340191306
COL,2022,0.0959151340191306
COL,2023,0.0959151340191306
COL,2024,0.0959151340191306
COL,2025,0.0959151340191306
COL,2026,0.0959151340191306
COL,2027,0.0959151340191306
COL,2028,0.0959151340191306
COL,2029,0.0959151340191306
COL,2030,0.0959151340191306
COL,2031,0.0959151340191306
COL,2032,0.0959151340191306
COL,2033,0.0959151340191306
COL,2034,0.0959151340191306
COL,2035,0.0959151340191306
COL,2036,0.0959151340191306
COL,2037,0.0959151340191306
COL,2038,0.0959151340191306
COL,2039,0.0959151340191306
COL,2040,0.0959151340191306
COL,2041,0.0959151340191306
COL,2042,0.0959151340191306
COL,2043,0.0959151340191306
COL,2044,0.0959151340191306
COL,2045,0.0959151340191306
COL,2046,0.0959151340191306
COL,2047,0.0959151340191306
COL,2048,0.0959151340191306
COL,2049,0.0959151340191306
COL,2050,0.0959151340191306
COM,2021,0.0002977653476216099
COM,2022,0.0002977653476216099
COM,2023,0.0002977653476216099
COM,2024,0.0002977653476216099
COM,2025,0.0002977653476216099
COM,2026,0.0002977653476216099
COM,2027,0.0002977653476216099
COM,2028,0.0002977653476216099
COM,2029,0.0002977653476216099
COM,2030,0.0002977653476216099
COM,2031,0.0002977653476216099
COM,2032,0.0002977653476216099
COM,2033,0.0002977653476216099
COM,2034,0.0002977653476216099
COM,2035,0.0002977653476216099
COM,2036,0.0002977653476216099
COM,2037,0.0002977653476216099
COM,2038,0.0002977653476216099
COM,2039,0.0002977653476216099
COM,2040,0.0002977653476216099
COM,2041,0.0002977653476216099
COM,2042,0.0002977653476216099
COM,2043,0.0002977653476216099
COM,2044,0.0002977653476216099
COM,2045,0.0002977653476216099
COM,2046,0.0002977653476216099
COM,2047,0.0002977653476216099
COM,2048,0.0002977653476216099
COM,2049,0.0002977653476216099
COM,2050,0.0002977653476216099
CPV,2021,0.0009283690460086732
CPV,2022,0.0009283690460086732
CPV,2023,0.0009283690460086732
CPV,2024,0.0009283690460086732
CPV,2025,0.0009283690460086732
CPV,2026,0.0009283690460086732
CPV,2027,0.0009283690460086732
CPV,2028,0.0009283690460086732
CPV,2029,0.0009283690460086732
CPV,2030,0.0009283690460086732
CPV,2031,0.0009283690460086732
CPV,2032,0.0009283690460086732
CPV,2033,0.0009283690460086732
CPV,2034,0.0009283690460086732
CPV,2035,0.0009283690460086732
CPV,2036,0.0009283690460086732
CPV,2037,0.0009283690460086732
CPV,2038,0.0009283690460086732
CPV,2039,0.0009283690460086732
CPV,2040,0.0009283690460086732
CPV,2041,0.0009283690460086732
CPV,2042,0.0009283690460086732
CPV,2043,0.0009283690460086732
CPV,2044,0.0009283690460086732
CPV,2045,0.0009283690460086732
CPV,2046,0.0009283690460086732
CPV,2047,0.0009283690460086732
CPV,2048,0.0009283690460086732
CPV,2049,0.0009283690460086732
CPV,2050,0.0009283690460086732
CRI,2021,0.008363474563512548
CRI,2022,0.008363474563512548
CRI,2023,0.008363474563512548
CRI,2024,0.008363474563512548
CRI,2025,0.008363474563512548
CRI,2026,0.008363474563512548
CRI,2027,0.008363474563512548
CRI,2028,0.008363474563512548
CRI,2029,0.008363474563512548
CRI,2030,0.008363474563512548
CRI,2031,0.008363474563512548
CRI,2032,0.008363474563512548
CRI,2033,0.008363474563512548
CRI,2034,0.008363474563512548
CRI,2035,0.008363474563512548
CRI,2036,0.008363474563512548
CRI,2037,0.008363474563512548
CRI,2038,0.008363474563512548
CRI,2039,0.008363474563512548
CRI,2040,0.008363474563512548
CRI,2041,0.008363474563512548
CRI,2042,0.008363474563512548
CRI,2043,0.008363474563512548
CRI,2044,0.008363474563512548
CRI,2045,0.008363474563512548
CRI,2046,0.008363474563512548
CRI,2047,0.008363474563512548
CRI,2048,0.008363474563512548
CRI,2049,0.008363474563512548
CRI,2050,0.008363474563512548
CUB,2021,0.026182333411952072
CUB,2022,0.026182333411952072
CUB,2023,0.026182333411952072
CUB,2024,0.026182333411952072
CUB,2025,0.026182333411952072
CUB,2026,0.026182333411952072
CUB,2027,0.026182333411952072
CUB,2028,0.026182333411952072
CUB,2029,0.026182333411952072
CUB,2030,0.026182333411952072
CUB,2031,0.026182333411952072
CUB,2032,0.026182333411952072
CUB,2033,0.026182333411952072
CUB,2034,0.026182333411952072
CUB,2035,0.026182333411952072
CUB,2036,0.026182333411952072
CUB,2037,0.026182333411952072
CUB,2038,0.026182333411952072
CUB,2039,0.026182333411952072
CUB,2040,0.026182333411952072
CUB,2041,0.026182333411952072
CUB,2042,0.026182333411952072
CUB,2043,0.026182333411952072
CUB,2044,0.026182333411952072
CUB,2045,0.026182333411952072
CUB,2046,0.026182333411952072
CUB,2047,0.026182333411952072
CUB,2048,0.026182333411952072
CUB,2049,0.026182333411952072
CUB,2050,0.026182333411952072
CYP,2021,0.007218851030466737
CYP,2022,0.007218851030466737
CYP,2023,0.007218851030466737
CYP,2024,0.007218851030466737
CYP,2025,0.007218851030466737
CYP,2026,0.007218851030466737
CYP,2027,0.007218851030466737
CYP,2028,0.007218851030466737
CYP,2029,0.007218851030466737
CYP,2030,0.007218851030466737
CYP,2031,0.007218851030466737
CYP,2032,0.007218851030466737
CYP,2033,0.007218851030466737
CYP,2034,0.007218851030466737
CYP,2035,0.007218851030466737
CYP,2036,0.007218851030466737
CYP,2037,0.007218851030466737
CYP,2038,0.007218851030466737
CYP,2039,0.007218851030466737
CYP,2040,0.007218851030466737
CYP,2041,0.007218851030466737
CYP,2042,0.007218851030466737
CYP,2043,0.007218851030466737
CYP,2044,0.007218851030466737
CYP,2045,0.007218851030466737
CYP,2046,0.007218851030466737
CYP,2047,0.007218851030466737
CYP,2048,0.007218851030466737
CYP,2049,0.007218851030466737
CYP,2050,0.007218851030466737
CZE,2021,0.10531621963343955
CZE,2022,0.10531621963343955
CZE,2023,0.10531621963343955
CZE,2024,0.10531621963343955
CZE,2025,0.10531621963343955
CZE,2026,0.10531621963343955
CZE,2027,0.10531621963343955
CZE,2028,0.10531621963343955
CZE,2029,0.10531621963343955
CZE,2030,0.10531621963343955
CZE,2031,0.10531621963343955
CZE,2032,0.10531621963343955
CZE,2033,0.10531621963343955
CZE,2034,0.10531621963343955
CZE,2035,0.10531621963343955
CZE,2036,0.10531621963343955
CZE,2037,0.10531621963343955
CZE,2038,0.10531621963343955
CZE,2039,0.10531621963343955
CZE,2040,0.10531621963343955
CZE,2041,0.10531621963343955
CZE,2042,0.10531621963343955
CZE,2043,0.10531621963343955
CZE,2044,0.10531621963343955
CZE,2045,0.10531621963343955
CZE,2046,0.10531621963343955
CZE,2047,0.10531621963343955
CZE,2048,0.10531621963343955
CZE,2049,0.10531621963343955
CZE,2050,0.10531621963343955
DEU,2021,0.707345619548903
DEU,2022,0.707345619548903
DEU,2023,0.707345619548903
DEU,2024,0.707345619548903
DEU,2025,0.707345619548903
DEU,2026,0.707345619548903
DEU,2027,0.707345619548903
DEU,2028,0.707345619548903
DEU,2029,0.707345619548903
DEU,2030,0.707345619548903
DEU,2031,0.707345619548903
DEU,2032,0.707345619548903
DEU,2033,0.707345619548903
DEU,2034,0.707345619548903
DEU,2035,0.707345619548903
DEU,2036,0.707345619548903
DEU,2037,0.707345619548903
DEU,2038,0.707345619548903
DEU,2039,0.707345619548903
DEU,2040,0.707345619548903
DEU,2041,0.707345619548903
DEU,2042,0.707345619548903
DEU,2043,0.707345619548903
DEU,2044,0.707345619548903
DEU,2045,0.707345619548903
DEU,2046,0.707345619548903
DEU,2047,0.707345619548903
DEU,2048,0.707345619548903
DEU,2049,0.707345619548903
DEU,2050,0.707345619548903
DJI,2021,0.0009975174803845592
DJI,2022,0.0009975174803845592
DJI,2023,0.0009975174803845592
DJI,2024,0.0009975174803845592
DJI,2025,0.0009975174803845592
DJI,2026,0.0009975174803845592
DJI,2027,0.0009975174803845592
DJI,2028,0.0009975174803845592
DJI,2029,0.0009975174803845592
DJI,2030,0.0009975174803845592
DJI,2031,0.0009975174803845592
DJI,2032,0.0009975174803845592
DJI,2033,0.0009975174803845592
DJI,2034,0.0009975174803845592
DJI,2035,0.0009975174803845592
DJI,2036,0.0009975174803845592
DJI,2037,0.0009975174803845592
DJI,2038,0.0009975174803845592
DJI,2039,0.0009975174803845592
DJI,2040,0.0009975174803845592
DJI,2041,0.0009975174803845592
DJI,2042,0.0009975174803845592
DJI,2043,0.0009975174803845592
DJI,2044,0.0009975174803845592
DJI,2045,0.0009975174803845592
DJI,2046,0.0009975174803845592
DJI,2047,0.0009975174803845592
DJI,2048,0.0009975174803845592
DJI,2049,0.0009975174803845592
DJI,2050,0.0009975174803845592
DMA,2021,0.00017524780651607328
DMA,2022,0.00017524780651607328
DMA,2023,0.00017524780651607328
DMA,2024,0.00017524780651607328
DMA,2025,0.00017524780651607328
DMA,2026,0.00017524780651607328
DMA,2027,0.00017524780651607328
DMA,2028,0.00017524780651607328
DMA,2029,0.00017524780651607328
DMA,2030,0.00017524780651607328
DMA,2031,0.00017524780651607328
DMA,2032,0.00017524780651607328
DMA,2033,0.00017524780651607328
DMA,2034,0.00017524780651607328
DMA,2035,0.00017524780651607328
DMA,2036,0.00017524780651607328
DMA,2037,0.00017524780651607328
DMA,2038,0.00017524780651607328
DMA,2039,0.00017524780651607328
DMA,2040,0.00017524780651607328
DMA,2041,0.00017524780651607328
DMA,2042,0.00017524780651607328
DMA,2043,0.00017524780651607328
DMA,2044,0.00017524780651607328
DMA,2045,0.00017524780651607328
DMA,2046,0.00017524780651607328
DMA,2047,0.00017524780651607328
DMA,2048,0.00017524780651607328
DMA,2049,0.00017524780651607328
DMA,2050,0.00017524780651607328
DNK,2021,0.03121324015844519
DNK,2022,0.03121324015844519
DNK,2023,0.03121324015844519
DNK,2024,0.03121324015844519
DNK,2025,0.03121324015844519
DNK,2026,0.03121324015844519
DNK,2027,0.03121324015844519
DNK,2028,0.03121324015844519
DNK,2029,0.03121324015844519
DNK,2030,0.03121324015844519
DNK,2031,0.03121324015844519
DNK,2032,0.03121324015844519
DNK,2033,0.03121324015844519
DNK,2034,0.03121324015844519
DNK,2035,0.03121324015844519
DNK,2036,0.03121324015844519
DNK,2037,0.03121324015844519
DNK,2038,0.03121324015844519
DNK,2039,0.03121324015844519
DNK,2040,0.03121324015844519
DNK,2041,0.03121324015844519
DNK,2042,0.03121324015844519
DNK,2043,0.03121324015844519
DNK,2044,0.03121324015844519
DNK,2045,0.03121324015844519
DNK,2046,0.03121324015844519
DNK,2047,0.03121324015844519
DNK,2048,0.03121324015844519
DNK,2049,0.03121324015844519
DNK,2050,0.03121324015844519
DOM,2021,0.027924731963179576
DOM,2022,0.027924731963179576
DOM,2023,0.027924731963179576
DOM,2024,0.027924731963179576
DOM,2025,0.027924731963179576
DOM,2026,0.027924731963179576
DOM,2027,0.027924731963179576
DOM,2028,0.027924731963179576
DOM,2029,0.027924731963179576
DOM,2030,0.027924731963179576
DOM,2031,0.027924731963179576
DOM,2032,0.027924731963179576
DOM,2033,0.027924731963179576
DOM,2034,0.027924731963179576
DOM,2035,0.027924731963179576
DOM,2036,0.027924731963179576
DOM,2037,0.027924731963179576
DOM,2038,0.027924731963179576
DOM,2039,0.027924731963179576
DOM,2040,0.027924731963179576
DOM,2041,0.027924731963179576
DOM,2042,0.027924731963179576
DOM,2043,0.027924731963179576
DOM,2044,0.027924731963179576
DOM,2045,0.027924731963179576
DOM,2046,0.027924731963179576
DOM,2047,0.027924731963179576
DOM,2048,0.027924731963179576
DOM,2049,0.027924731963179576
DOM,2050,0.027924731963179576
DZA,2021,0.17627519886935372
DZA,2022,0.17627519886935372
DZA,2023,0.17627519886935372
DZA,2024,0.17627519886935372
DZA,2025,0.17627519886935372
DZA,2026,0.17627519886935372
DZA,2027,0.17627519886935372
DZA,2028,0.17627519886935372
DZA,2029,0.17627519886935372
DZA,2030,0.17627519886935372
DZA,2031,0.17627519886935372
DZA,2032,0.17627519886935372
DZA,2033,0.17627519886935372
DZA,2034,0.17627519886935372
DZA,2035,0.17627519886935372
DZA,2036,0.17627519886935372
DZA,2037,0.17627519886935372
DZA,2038,0.17627519886935372
DZA,2039,0.17627519886935372
DZA,2040,0.17627519886935372
DZA,2041,0.17627519886935372
DZA,2042,0.17627519886935372
DZA,2043,0.17627519886935372
DZA,2044,0.17627519886935372
DZA,2045,0.17627519886935372
DZA,2046,0.17627519886935372
DZA,2047,0.17627519886935372
DZA,2048,0.17627519886935372
DZA,2049,0.17627519886935372
DZA,2050,0.17627519886935372
ECU,2021,0.039715431985317004
ECU,2022,0.039715431985317004
ECU,2023,0.039715431985317004
ECU,2024,0.039715431985317004
ECU,2025,0.039715431985317004
ECU,2026,0.039715431985317004
ECU,2027,0.039715431985317004
ECU,2028,0.039715431985317004
ECU,2029,0.039715431985317004
ECU,2030,0.039715431985317004
ECU,2031,0.039715431985317004
ECU,2032,0.039715431985317004
ECU,2033,0.039715431985317004
ECU,2034,0.039715431985317004
ECU,2035,0.039715431985317004
ECU,2036,0.039715431985317004
ECU,2037,0.039715431985317004
ECU,2038,0.039715431985317004
ECU,2039,0.039715431985317004
ECU,2040,0.039715431985317004
ECU,2041,0.039715431985317004
ECU,2042,0.039715431985317004
ECU,2043,0.039715431985317004
ECU,2044,0.039715431985317004
ECU,2045,0.039715431985317004
ECU,2046,0.039715431985317004
ECU,2047,0.039715431985317004
ECU,2048,0.039715431985317004
ECU,2049,0.039715431985317004
ECU,2050,0.039715431985317004
EGY,2021,0.2830580076815681
EGY,2022,0.2830580076815681
EGY,2023,0.2830580076815681
EGY,2024,0.2830580076815681
EGY,2025,0.2830580076815681
EGY,2026,0.2830580076815681
EGY,2027,0.2830580076815681
EGY,2028,0.2830580076815681
EGY,2029,0.2830580076815681
EGY,2030,0.2830580076815681
EGY,2031,0.2830580076815681
EGY,2032,0.2830580076815681
EGY,2033,0.2830580076815681
EGY,2034,0.2830580076815681
EGY,2035,0.2830580076815681
EGY,2036,0.2830580076815681
EGY,2037,0.2830580076815681
EGY,2038,0.2830580076815681
EGY,2039,0.2830580076815681
EGY,2040,0.2830580076815681
EGY,2041,0.2830580076815681
EGY,2042,0.2830580076815681
EGY,2043,0.2830580076815681
EGY,2044,0.2830580076815681
EGY,2045,0.2830580076815681
EGY,2046,0.2830580076815681
EGY,2047,0.2830580076815681
EGY,2048,0.2830580076815681
EGY,2049,0.2830580076815681
EGY,2050,0.2830580076815681
ERI,2021,0.0008085297922368692
ERI,2022,0.0008085297922368692
ERI,2023,0.0008085297922368692
ERI,2024,0.0008085297922368692
ERI,2025,0.0008085297922368692
ERI,2026,0.0008085297922368692
ERI,2027,0.0008085297922368692
ERI,2028,0.0008085297922368692
ERI,2029,0.0008085297922368692
ERI,2030,0.0008085297922368692
ERI,2031,0.0008085297922368692
ERI,2032,0.0008085297922368692
ERI,2033,0.0008085297922368692
ERI,2034,0.0008085297922368692
ERI,2035,0.0008085297922368692
ERI,2036,0.0008085297922368692
ERI,2037,0.0008085297922368692
ERI,2038,0.0008085297922368692
ERI,2039,0.0008085297922368692
ERI,2040,0.0008085297922368692
ERI,2041,0.0008085297922368692
ERI,2042,0.0008085297922368692
ERI,2043,0.0008085297922368692
ERI,2044,0.0008085297922368692
ERI,2045,0.0008085297922368692
ERI,2046,0.0008085297922368692
ERI,2047,0.0008085297922368692
ERI,2048,0.0008085297922368692
ERI,2049,0.0008085297922368692
ERI,2050,0.0008085297922368692
ESP,2021,0.2624030050675084
ESP,2022,0.2624030050675084
ESP,2023,0.2624030050675084
ESP,2024,0.2624030050675084
ESP,2025,0.2624030050675084
ESP,2026,0.2624030050675084
ESP,2027,0.2624030050675084
ESP,2028,0.2624030050675084
ESP,2029,0.2624030050675084
ESP,2030,0.2624030050675084
ESP,2031,0.2624030050675084
ESP,2032,0.2624030050675084
ESP,2033,0.2624030050675084
ESP,2034,0.2624030050675084
ESP,2035,0.2624030050675084
ESP,2036,0.2624030050675084
ESP,2037,0.2624030050675084
ESP,2038,0.2624030050675084
ESP,2039,0.2624030050675084
ESP,2040,0.2624030050675084
ESP,2041,0.2624030050675084
ESP,2042,0.2624030050675084
ESP,2043,0.2624030050675084
ESP,2044,0.2624030050675084
ESP,2045,0.2624030050675084
ESP,2046,0.2624030050675084
ESP,2047,0.2624030050675084
ESP,2048,0.2624030050675084
ESP,2049,0.2624030050675084
ESP,2050,0.2624030050675084
EST,2021,0.01747065894884086
EST,2022,0.01747065894884086
EST,2023,0.01747065894884086
EST,2024,0.01747065894884086
EST,2025,0.01747065894884086
EST,2026,0.01747065894884086
EST,2027,0.01747065894884086
EST,2028,0.01747065894884086
EST,2029,0.01747065894884086
EST,2030,0.01747065894884086
EST,2031,0.01747065894884086
EST,2032,0.01747065894884086
EST,2033,0.01747065894884086
EST,2034,0.01747065894884086
EST,2035,0.01747065894884086
EST,2036,0.01747065894884086
EST,2037,0.01747065894884086
EST,2038,0.01747065894884086
EST,2039,0.01747065894884086
EST,2040,0.01747065894884086
EST,2041,0.01747065894884086
EST,2042,0.01747065894884086
EST,2043,0.01747065894884086
EST,2044,0.01747065894884086
EST,2045,0.01747065894884086
EST,2046,0.01747065894884086
EST,2047,0.01747065894884086
EST,2048,0.01747065894884086
EST,2049,0.01747065894884086
EST,2050,0.01747065894884086
ETH,2021,0.0181223292359338
ETH,2022,0.0181223292359338
ETH,2023,0.0181223292359338
ETH,2024,0.0181223292359338
ETH,2025,0.0181223292359338
ETH,2026,0.0181223292359338
ETH,2027,0.0181223292359338
ETH,2028,0.0181223292359338
ETH,2029,0.0181223292359338
ETH,2030,0.0181223292359338
ETH,2031,0.0181223292359338
ETH,2032,0.0181223292359338
ETH,2033,0.0181223292359338
ETH,2034,0.0181223292359338
ETH,2035,0.0181223292359338
ETH,2036,0.0181223292359338
ETH,2037,0.0181223292359338
ETH,2038,0.0181223292359338
ETH,2039,0.0181223292359338
ETH,2040,0.0181223292359338
ETH,2041,0.0181223292359338
ETH,2042,0.0181223292359338
ETH,2043,0.0181223292359338
ETH,2044,0.0181223292359338
ETH,2045,0.0181223292359338
ETH,2046,0.0181223292359338
ETH,2047,0.0181223292359338
ETH,2048,0.0181223292359338
ETH,2049,0.0181223292359338
ETH,2050,0.0181223292359338
FIN,2021,0.04362391418662897
FIN,2022,0.04362391418662897
FIN,2023,0.04362391418662897
FIN,2024,0.04362391418662897
FIN,2025,0.04362391418662897
FIN,2026,0.04362391418662897
FIN,2027,0.04362391418662897
FIN,2028,0.04362391418662897
FIN,2029,0.04362391418662897
FIN,2030,0.04362391418662897
FIN,2031,0.04362391418662897
FIN,2032,0.04362391418662897
FIN,2033,0.04362391418662897
FIN,2034,0.04362391418662897
FIN,2035,0.04362391418662897
FIN,2036,0.04362391418662897
FIN,2037,0.04362391418662897
FIN,2038,0.04362391418662897
FIN,2039,0.04362391418662897
FIN,2040,0.04362391418662897
FIN,2041,0.04362391418662897
FIN,2042,0.04362391418662897
FIN,2043,0.04362391418662897
FIN,2044,0.04362391418662897
FIN,2045,0.04362391418662897
FIN,2046,0.04362391418662897
FIN,2047,0.04362391418662897
FIN,2048,0.04362391418662897
FIN,2049,0.04362391418662897
FIN,2050,0.04362391418662897
FJI,2021,0.0025447895814271347
FJI,2022,0.0025447895814271347
FJI,2023,0.0025447895814271347
FJI,2024,0.0025447895814271347
FJI,2025,0.0025447895814271347
FJI,2026,0.0025447895814271347
FJI,2027,0.0025447895814271347
FJI,2028,0.0025447895814271347
FJI,2029,0.0025447895814271347
FJI,2030,0.0025447895814271347
FJI,2031,0.0025447895814271347
FJI,2032,0.0025447895814271347
FJI,2033,0.0025447895814271347
FJI,2034,0.0025447895814271347
FJI,2035,0.0025447895814271347
FJI,2036,0.0025447895814271347
FJI,2037,0.0025447895814271347
FJI,2038,0.0025447895814271347
FJI,2039,0.0025447895814271347
FJI,2040,0.0025447895814271347
FJI,2041,0.0025447895814271347
FJI,2042,0.0025447895814271347
FJI,2043,0.0025447895814271347
FJI,2044,0.0025447895814271347
FJI,2045,0.0025447895814271347
FJI,2046,0.0025447895814271347
FJI,2047,0.0025447895814271347
FJI,2048,0.0025447895814271347
FJI,2049,0.0025447895814271347
FJI,2050,0.0025447895814271347
FRA,2021,0.3187290898174936
FRA,2022,0.3187290898174936
FRA,2023,0.3187290898174936
FRA,2024,0.3187290898174936
FRA,2025,0.3187290898174936
FRA,2026,0.3187290898174936
FRA,2027,0.3187290898174936
FRA,2028,0.3187290898174936
FRA,2029,0.3187290898174936
FRA,2030,0.3187290898174936
FRA,2031,0.3187290898174936
FRA,2032,0.3187290898174936
FRA,2033,0.3187290898174936
FRA,2034,0.3187290898174936
FRA,2035,0.3187290898174936
FRA,2036,0.3187290898174936
FRA,2037,0.3187290898174936
FRA,2038,0.3187290898174936
FRA,2039,0.3187290898174936
FRA,2040,0.3187290898174936
FRA,2041,0.3187290898174936
FRA,2042,0.3187290898174936
FRA,2043,0.3187290898174936
FRA,2044,0.3187290898174936
FRA,2045,0.3187290898174936
FRA,2046,0.3187290898174936
