id,event,log_gdp_pc_ppp,emission_intensity,government_effectiveness,regulatory_quality,reserves_oil,g_debt,government_expenditure,polity2,welfare,spatial_lag,start,stop,region,kyoto,eu
MDV,0,0.3838479154552686,-0.27045018297101975,0.012216114057482635,-0.07753678011274924,-0.1476630537149045,-0.1949999800686821,-0.4370894920819486,0.3138345572014714,-0.8816921885938107,-0.5026393438419445,17.0,18.0,AS,0,0
MDV,0,0.2582028433752756,-0.25834161096936487,0.21114071039643992,0.4549052384830196,-0.1476630537149045,0.549752188029312,0.4513808695608734,0.4203098056364007,-0.4261244329552538,-0.41771545063880205,18.0,19.0,AS,0,0
MDV,0,0.4250842207398836,-0.2665662005739618,0.14151642951832716,0.350957553380426,-0.1476630537149045,-0.42160229215236683,0.22572699074143027,0.4582061878556281,-0.7109704041387254,-0.40163360494651446,19.0,20.0,AS,0,0
MDV,0,0.4577535860996334,-0.29251623627289464,0.08990287636436971,0.047238780772688116,-0.1476630537149045,-0.06653005477379122,0.21159472960313083,0.416357793633847,-0.7541314960761959,-0.2994942773675068,20.0,21.0,AS,0,0
MDV,0,0.5019095778244993,-0.2898441840122367,-0.2002683701619675,-0.3539388555161825,-0.1476630537149045,0.19942701216988862,0.2572833495181215,0.3525516365338677,-0.449085375065944,-0.07184767643442692,21.0,22.0,AS,0,0
MDV,0,0.41337191743422586,-0.2698958216141284,-0.40138525515772006,-0.3686561267506243,-0.1476630537149045,0.6087542852981233,0.34305410058366537,0.4174585356188073,-0.4174162029169635,-0.0005706685086496666,22.0,23.0,AS,0,0
MDV,0,0.4412947247500025,-0.26833956781284585,-0.17912385380337695,-0.36290503036095423,-0.1476630537149045,0.2791829711766688,0.11386172788054626,0.4135302222197238,-0.42617318809140203,0.12230220280228941,23.0,24.0,AS,0,0
MDV,0,0.47914778524870966,-0.21383757647935087,-0.27330903268046236,-0.3675852173792557,-0.1476630537149045,-0.06187126248912439,-0.0028173751604201698,0.34551866233610223,-0.42759344673542043,0.27386932414829,24.0,25.0,AS,0,0
MDV,0,0.47151613611991167,-0.1762052650114522,-0.18677941655827102,-0.3783573942452716,-0.1476630537149045,0.3376435708520355,-0.09294312028254562,0.32327703676895175,-0.35376352455836635,0.40639451663059273,25.0,26.0,AS,0,0
MDV,0,0.5010207686179221,-0.18636769847731577,-0.28889102415850115,-0.4266408253784573,-0.1476630537149045,-0.0807492103948202,-0.26052517463804115,0.34461572356091613,-0.33737574366822465,0.6368242607969663,26.0,27.0,AS,0,0
MDV,0,0.5263131927248264,-0.12142666198142199,-0.32645873243084866,-0.34502918286895196,-0.1476630537149045,-0.06183414916405106,-0.13413447193530306,0.39104725863782086,-0.33479793972476907,0.7123789620826408,27.0,28.0,AS,0,0
MDV,0,0.5136604038375336,-0.2040319854176914,-0.3400000286662134,-0.41147708336843564,-0.1476630537149045,-0.01372860486849988,0.1598109783417572,0.42918016199406195,-0.18229865212596516,0.833994253623327,28.0,29.0,AS,0,0
MDV,0,0.529277021863717,-0.21687442032471055,-0.28807594736773207,-0.45186017229166703,-0.1476630537149045,0.4736109199481794,0.38002642747619975,0.4605669156180259,-0.12627827555371227,0.833994253623327,29.0,30.0,AS,0,0
MDV,0,0.5536044841518768,-0.22280565333834795,-0.4121966304958934,-0.4185011244414813,-0.1476630537149045,0.1445974025499834,-0.033336479931524256,0.4456151648436999,-0.10944744074695138,1.0304681623073757,30.0,31.0,AS,0,0
MDV,0,0.5873473299186713,-0.23485634100553313,-0.4473804131539716,-0.4684680578232051,-0.1476630537149045,0.47980880663418496,0.07254142547168807,0.43772966724089446,-0.13875656955530827,1.128213708216607,31.0,32.0,AS,0,0
MDV,0,0.6185198405701771,-0.23618580399147682,-0.1668126570831019,-0.47227025145908086,-0.1476630537149045,0.43794989039933513,0.13926343022832882,0.5233895805041102,-0.19239305230227297,1.3739878790949105,32.0,33.0,AS,0,0
MDV,0,0.276034012906871,-0.2296185897933051,-1.4938742286514934,-1.394879742448689,-0.1476630537149045,4.910252816214162,1.1251462949266755,0.07498202858282482,0.9304822827805528,1.3739878790949105,33.0,34.0,AS,0,0
MEX,0,0.37037495085481087,-0.10807319185618597,0.3081125152367221,0.1834416164803507,0.03606054178824854,0.3304998462326687,-0.28101021343351024,-1.0793515334603068,-0.3593886072787605,-1.2068880897253482,0.0,1.0,NM,0,0
MEX,0,0.35571422797342345,-0.1142760021993976,0.3132454196092144,0.21397927742638548,0.012973703021637901,-1.119515226583441,-0.46553753631827505,-0.5917709680112659,-0.1933170279615935,-1.2068880897253482,1.0,2.0,NM,0,0
MEX,0,0.37910540242911017,-0.1120972701577045,0.31202783221892344,0.17266039937853578,0.02815877916187574,-0.035979592940476604,-0.7294654160592048,-0.5917709680112659,-0.5778821852006412,-1.2068880897253482,2.0,3.0,NM,0,0
MEX,0,0.38405315536706086,-0.13436939764714273,0.23764669945636888,0.11886026315019464,0.03215414738823871,-0.028809151103418827,-0.8897573719401748,-0.5917709680112659,-0.7046183420469012,-0.8321416798172403,3.0,4.0,NM,0,0
MEX,0,0.4012994492408051,-0.12807123243218146,0.2860982009424042,0.16988378793425454,0.014929173220505385,-0.4493940371068003,-1.0503088349837457,-0.5917709680112659,-0.7336955474269363,-0.5355253888815501,4.0,5.0,NM,0,0
MEX,0,0.4135574070520775,-0.1356249124380422,0.2665670966303677,0.15748790726195547,0.009687686792223668,-0.5345039807614569,-1.0824094910576523,-0.5917709680112659,-0.7544798162417421,-0.4832079798343741,5.0,6.0,NM,0,0
MEX,0,0.41350715332335786,-0.1335455065749069,0.28259001037580744,0.1511594147087436,0.006681747103554358,-0.16162844158020145,-1.1468763547894198,-0.5917709680112659,-0.8122707660123067,-0.5048511290340775,6.0,7.0,NM,0,0
MEX,0,0.43689607135196157,-0.1237114252702844,0.34631704555821086,0.18633650752600756,0.002669055771656188,0.5016067678214461,-1.1327576223794342,0.058336452587455206,-0.7869704809583545,-0.47796267424524436,7.0,8.0,NM,0,0
MEX,0,0.36994063654392684,-0.12137009876222844,0.3315963839455302,0.12446310897998734,-0.0005283274854996423,0.2753614032323526,-1.089272672610931,0.058336452587455206,-0.6266227256893168,-0.5101405016380672,8.0,9.0,NM,0,0
MEX,0,0.40818767224696617,-0.12759097373088052,0.23318897139179492,0.10246117063486815,-0.005975435472345193,-0.47856315009957967,-0.5691802970676845,0.058336452587455206,-0.28802814838970087,-0.3658003711336196,9.0,10.0,NM,0,0
MEX,0,0.44741254828092236,-0.13160144406392463,0.33660798725996827,0.16206905025077106,-0.011142056823251903,-0.2980851300455283,-0.580363579341872,0.38339016288681577,-0.2551387665965471,-0.36192463834439037,10.0,11.0,NM,0,0
MEX,0,0.4742537132502494,-0.12915620820006382,0.3650653261332323,0.17547488972683822,-0.03762220991139954,0.09930817734748143,-0.6448470440880896,0.38339016288681577,-0.351957276969327,-0.3897585795120726,11.0,12.0,NM,0,0
MEX,0,0.4828751578834692,-0.14702645860041907,0.27398125494768144,0.1366260314703179,-0.01824440986588435,-0.11872620500664843,-0.611414933360889,0.38339016288681577,-0.28790251063108574,-0.39428788487213184,12.0,13.0,NM,0,0
MEX,0,0.5088381649788147,-0.14183891452374628,0.24943864128435655,0.21711324876915605,-0.07201625731844861,-0.0964209216324889,-0.6630686073370665,0.7084438731861764,-0.22375415092520654,-0.2766974875879022,13.0,14.0,NM,0,0
MEX,0,0.49323339828189017,-0.1423721602490391,0.13673491007536123,0.20731660568599172,-0.07353833042341515,-0.042711938666668066,-0.6484872419631182,0.7084438731861764,-0.17773019677593402,-0.2770133741700758,14.0,15.0,NM,0,0
MEX,0,0.480728854355727,-0.1369989266756569,0.2762671479383356,0.4047788579681344,-0.07806431225930062,0.10597763624173027,-0.6369422573755104,0.7084438731861764,-0.17284034743066748,-0.26154871568308347,15.0,16.0,NM,0,0
MEX,0,0.4803171017594077,-0.1254594403093895,0.21529055627256724,0.3205736611764812,-0.11553709093158647,0.06166541775249727,-0.5271783841462547,0.7084438731861764,-0.09343392714657582,-0.2593458703342923,16.0,17.0,NM,0,0
MEX,0,0.4993590028494005,-0.13081965485179808,0.1354866346235563,0.37989786614469345,-0.10835104850142373,-0.07428395674571095,-0.5960161500223377,0.7084438731861764,-0.16557463022854968,-0.172225893705752,17.0,18.0,NM,0,0
MEX,0,0.5061876082283421,-0.12525137913297424,0.08334040700123688,0.16141938050319993,-0.11156449023416046,-0.040056205300975985,-0.5543655569419119,0.7084438731861764,-0.1050663878288737,-0.017124705158304623,18.0,19.0,NM,0,0
MEX,0,0.5305221001054128,-0.12782490622204856,0.10551347037337476,0.33421992902591463,-0.11624217274756145,0.025446243056640228,-0.52739672840405,0.7084438731861764,-0.11369936395109596,-0.01732583209389304,19.0,20.0,NM,0,0
MEX,0,0.5381303326287824,-0.1303702752474321,0.17927100765965437,0.3432925273109805,-0.1179293329094231,0.02468791460498279,-0.46619055279120136,0.7084438731861764,-0.05606705808630822,0.1704623558649768,20.0,21.0,NM,0,0
MEX,0,0.5370849612869866,-0.13315195800000654,0.1970217383773262,0.2966260367693292,-0.11997240923549173,0.22562963315418086,-0.215700360331582,0.7084438731861764,0.09938966907936964,0.4634115677435438,21.0,22.0,NM,0,0
MEX,0,0.4836521224260078,-0.12210849828683609,0.18542817915899507,0.19001466320927027,-0.12300975949944426,0.21930870883072195,-0.2119762187906333,0.7084438731861764,0.15132565551871335,0.6396472976176394,22.0,23.0,NM,0,0
MEX,0,0.5130229322988366,-0.12806114710139976,0.17322204906913613,0.21621419633140715,-0.12355983103298114,-0.040522688535716764,-0.2192483773565054,0.7084438731861764,0.10213608989114153,0.8494142538715007,23.0,24.0,NM,0,0
MEX,0,0.5304126389343734,-0.13328827769137547,0.3118945558517008,0.24180047848089564,-0.12386495137495007,0.045137765617556495,-0.2167105312777771,0.7084438731861764,0.08863227357252931,0.9331612666866395,24.0,25.0,NM,0,0
MEX,0,0.5478910461388689,-0.13229187134128575,0.3450151426094115,0.42719443610052366,-0.12433216885242317,0.02781208333416267,-0.18668156019919058,0.7084438731861764,0.11787847928405083,1.1421045998765396,25.0,26.0,NM,0,0
MEX,1,0.5481142024087773,-0.14528059094641402,0.34766516710343714,0.4195034622664835,-0.12484906405235269,0.1652985758315484,-0.21302970235942698,0.7084438731861764,0.08941919536796991,1.4276523219408515,26.0,27.0,NM,0,0
MHL,0,-0.80506041354512,-0.4723632175004033,-0.6055633682744889,-0.8874245506189148,-0.1476630537149045,-0.00437419744810269,0.018722866235484574,0.15361521140107356,-0.33930449053872613,-1.2068880897253482,0.0,1.0,OC,0,0
MHL,0,-0.7775865165931048,-0.4723632175004033,-0.6996139356126293,-0.8854103008432658,-0.1476630537149045,-0.00437419744810269,0.33720838268832415,0.20453664772819333,-0.16879090803242136,-1.2068880897253482,1.0,2.0,OC,0,0
MHL,0,-0.8148448599921355,-0.4723632175004033,-0.6983081915717173,-0.8579602796820448,-0.1476630537149045,-0.00437419744810269,0.3805350069724989,0.22510068209821715,-0.09814278153799737,-1.2068880897253482,2.0,3.0,OC,0,0
MHL,0,-0.818051654244289,-0.4723632175004033,-0.8010953787086568,-0.8791798395026091,-0.1476630537149045,-0.00437419744810269,0.5310978081899481,0.24811951357242265,-0.054606908511730314,-1.2068880897253482,3.0,4.0,OC,0,0
MHL,0,-0.8346683148900786,-0.4723632175004033,-0.7811270777518249,-0.8498993636653378,-0.1476630537149045,-0.00437419744810269,0.6047633584017219,0.2779069980874443,-0.014365804661268678,-0.85799105554554,4.0,5.0,OC,0,0
MHL,0,-0.7956110346154383,-0.4723632175004033,-0.872776122309617,-0.862416169673515,-0.1476630537149045,-0.00437419744810269,0.880276312866211,0.3234852358485707,0.08087415245938939,-0.815199449000673,5.0,6.0,OC,0,0
MHL,0,-0.764224041592879,-0.4723632175004033,-0.9818670698527828,-0.8802277153071064,-0.1476630537149045,-0.00437419744810269,1.1329541980073201,0.3652593762975781,0.23184304185838847,-0.7937139958260404,6.0,7.0,OC,0,0
MHL,0,-0.7329899740957363,-0.4723632175004033,-1.1156871238218289,-0.9092701043578163,-0.1476630537149045,-0.00437419744810269,1.3902951609996443,0.4054287195823814,0.3823263499984249,-0.7449535235058278,7.0,8.0,OC,0,0
MHL,0,-0.6834735823132928,-0.4723632175004033,-1.3336826811453202,-0.9642295149008976,-0.1476630537149045,0.01442961899987795,1.7382758664500342,0.47573993044573387,0.6191003608245734,-0.7582173707435373,8.0,9.0,OC,0,0
MHL,0,-0.7837196636205098,-0.4723632175004033,-1.0045077936283742,-0.8268891017318257,-0.1476630537149045,0.16833267083313772,1.4077347370309787,0.46504925887345755,0.4428454553724661,-0.61538253695475,9.0,10.0,OC,0,0
MHL,0,-0.8497667938917467,-0.4723632175004033,-0.7611695893788053,-0.7098964160700962,-0.1476630537149045,0.3647744581426206,1.3875117929359677,0.49120099997088507,0.48166820256299947,-0.5951301902900762,10.0,11.0,OC,0,0
MHL,0,-0.8686035987916632,-0.4723632175004033,-0.3618720027290463,-0.7556095933459914,-0.1476630537149045,0.5964551718134166,1.1115957663856957,0.4254951688865018,0.11367003395550342,-0.5913098854986171,11.0,12.0,OC,0,0
MHL,0,-0.8887628997137145,-0.4723632175004033,-0.6123499344643567,-0.6122826554762048,-0.1476630537149045,0.49946098208873063,1.0009784732594833,0.46804757203375313,0.09041644892848694,-0.611332225873527,12.0,13.0,OC,0,0
MHL,0,-0.8837688348591639,-0.4723632175004033,-0.7728866543854287,-0.6436511000066365,-0.1476630537149045,0.11244612948287525,1.5362501159556468,0.6212975800930606,0.466389366156214,-0.46199278240946007,13.0,14.0,OC,0,0
MHL,0,-0.8336383271153349,-0.4723632175004033,-0.8666631030041513,-0.6980119515422007,-0.1476630537149045,0.3498445451720217,1.6764450290722062,0.596694789999672,0.490650981331922,-0.44926966738371266,14.0,15.0,OC,0,0
MHL,0,-0.8054226010701094,-0.4723632175004033,-1.0615824870227555,-0.4805278455004109,-0.1476630537149045,0.28098432359034897,1.4483433201930305,0.6155609596081861,0.6034946173723766,-0.44459774743297986,15.0,16.0,OC,0,0
MHL,0,-0.818434126405281,-0.4723632175004033,-0.9763707801857204,-0.4595782220539799,-0.1476630537149045,0.4228472007441016,1.311236911118913,0.629289282062663,0.37464685639432005,-0.4659385907661614,16.0,17.0,OC,0,0
MHL,0,-0.8070120353447474,-0.4723632175004033,-0.8766288922760462,-0.8236662552503438,-0.1476630537149045,0.19913966572366765,1.4122259515760665,0.6188115947332905,0.5856046061411344,-0.33801582263958035,17.0,18.0,OC,0,0
MHL,0,-0.7914832821675364,-0.4723632175004033,-0.9730729083653086,-0.7356029267071127,-0.1476630537149045,-0.05180309088139522,3.31330044489452,0.7971288128163546,1.8500627045637676,-0.2553173141471908,18.0,19.0,OC,0,0
MHL,0,-0.7879572030633896,-0.4723632175004033,-1.0843672631904921,-0.8980406337516562,-0.1476630537149045,-0.0920824771222596,1.8458338114746258,0.7340300293939418,0.8918208206885585,-0.25312870148403865,19.0,20.0,OC,0,0
MHL,0,-0.7587067107167178,-0.4723632175004033,-1.2100153214722527,-0.8731983755478275,-0.1476630537149045,-0.13731652644960785,2.2267545204199988,0.7503607156969877,1.1158957865236312,-0.1705616423554931,20.0,21.0,OC,0,0
MHL,0,-0.8191567258806679,-0.4723632175004033,-1.2255169398382761,-0.6548609103660876,-0.1476630537149045,-0.023138168117864212,1.8559485771791469,0.8143555919458685,0.9194531881705071,0.08522456080354601,21.0,22.0,OC,0,0
MHL,0,-0.7869182475569537,-0.4723632175004033,-1.3148645726530352,-0.9560273066659257,-0.1476630537149045,-0.06486341878874681,1.954059525502399,0.7406075584129667,0.8653776120352293,0.15440494377311967,22.0,23.0,OC,0,0
MHL,0,-0.7419542623041215,-0.4723632175004033,-1.2032079191022786,-0.9450214118912781,-0.1476630537149045,-0.17385481481628812,1.7003021020745808,0.6930680682363484,0.642536445663201,0.272924282106719,23.0,24.0,OC,0,0
MHL,0,-0.7377158913719698,-0.4723632175004033,-1.3754571276696963,-0.9658242800459256,-0.1476630537149045,-0.2029210131369649,1.4877966828829732,0.6815921777099178,0.686859194967508,0.3636408775369068,24.0,25.0,OC,0,0
MHL,0,-0.7364390515524717,-0.4723632175004033,-1.3549586471438642,-1.0058787912979312,-0.1476630537149045,0.10287314077513791,1.3254337572867445,0.634018011160209,0.5517622343524287,0.4834204625013071,25.0,26.0,OC,0,0
MHL,0,-0.6943069826953358,-0.4723632175004033,-1.474502925317421,-1.044290884262007,-0.1476630537149045,-0.26192623050119124,1.4582492912115164,0.7375310446609503,0.6281890701925911,0.7233106758892413,26.0,27.0,OC,0,0
MHL,0,-0.6886383112713257,-0.4723632175004033,-1.467456215105029,-0.9144315358024534,-0.1476630537149045,0.1294689491906354,1.1437596367460614,0.699647587143872,0.503752005050632,0.8648463386688552,27.0,28.0,OC,0,0
MHL,0,-0.6556948622596362,-0.4723632175004033,-1.5082110080611792,-1.0759377557035046,-0.1476630537149045,-0.12386584550251509,1.5060993883925422,0.8050089709279966,0.8446976833507052,0.9925987175237858,28.0,29.0,OC,0,0
MHL,0,-0.6219701447833971,-0.4723632175004033,-1.474926242775722,-0.939454112167487,-0.1476630537149045,-0.302715213128337,1.5418533422109784,0.8369143444270182,1.012439312944418,0.9925987175237858,29.0,30.0,OC,0,0
MHL,0,-0.5759297139506545,-0.4723632175004033,-1.462624294207126,-0.9935977895261919,-0.1476630537149045,-0.24426618771635109,1.9882631837475964,0.9189870090926866,1.251184608805239,1.1824056551493154,30.0,31.0,OC,0,0
MHL,0,-0.5223945851420982,-0.4723632175004033,-1.4636253827909458,-1.0958752283034643,-0.1476630537149045,-0.07345916970953312,1.7333817923311876,0.9022839857289948,1.0241711672500673,1.2852599108061364,31.0,32.0,OC,0,0
MHL,0,-0.4176392104576001,-0.4723632175004033,-1.383735653549036,-1.0713057036687992,-0.1476630537149045,0.016747514018072254,2.0191388273152193,0.9767040821486345,0.88112903146959,1.5311528228688176,32.0,33.0,OC,0,0
MHL,0,-0.4086207888339168,-0.4723632175004033,-1.1587999277676615,-0.9511844233430116,-0.1476630537149045,-0.21355031221709864,2.168627401699517,0.9751974422991617,1.5357748719870254,1.5311528228688176,33.0,34.0,OC,0,0
MKD,0,0.07357287723300358,0.6612435407080811,-0.40078542862139177,-0.16181251308505734,-0.1476630537149045,0.2578746248807913,0.11501887212994709,0.49911252190481303,-0.07143393220177166,-1.2068880897253482,0.0,1.0,EU,0,0
MKD,0,0.029162817328895575,0.7692969333024167,-0.40476491416940935,-0.23305412334470668,-0.1476630537149045,-0.17578123384233102,0.13196248403799204,0.5299751803449962,-0.05314515604453725,-1.2068880897253482,1.0,2.0,EU,0,0
MKD,0,-0.027415671632966702,0.9179908566195023,-0.4216163264497186,-0.31805091298073174,-0.1476630537149045,-0.20963908010394175,0.14838409354639048,0.557570679330576,-0.037792157257657194,-1.2068880897253482,2.0,3.0,EU,0,0
MKD,0,0.12491892875612019,0.6466678203648043,-0.24267946417177552,-0.06658617033634312,-0.1476630537149045,-0.3634075897110263,0.10334097091186166,0.5001228657670844,-0.03451087711521798,-1.2068880897253482,3.0,4.0,EU,0,0
MKD,0,0.0768148465952121,0.5830261661335978,-0.3571301418906147,-0.16095022853744576,-0.1476630537149045,0.5597296124103349,0.14524561079062395,0.38339016288681577,0.126395165052235,-1.2068880897253482,4.0,5.0,EU,0,0
MKD,0,0.029771250835516867,0.5318827534138741,-0.5185392677576546,-0.25024956308686475,-0.1476630537149045,2.736205449975923,0.1677560676543464,0.38339016288681577,0.10281763592784032,-1.2068880897253482,5.0,6.0,EU,0,0
MKD,0,-0.024006558085651768,0.6423697954819978,-0.6511920878670218,-0.3299137950448191,-0.1476630537149045,-0.41486186508929995,0.1545368149445813,0.38339016288681577,0.09254520391502151,-0.6664793781049594,6.0,7.0,EU,0,0
MKD,0,-0.03240785167401831,0.6269758887407092,-0.7187586246634271,-0.34381632836303316,-0.1476630537149045,-0.2616215183954885,0.14715310109141438,0.38339016288681577,0.06730842095936886,-0.6411458434755154,7.0,8.0,EU,0,0
MKD,0,-0.04200018999623806,0.6328149788855283,-0.7112528974104473,-0.36000062424117285,-0.1476630537149045,-1.7759093989869552,0.15316348267526408,0.38339016288681577,0.26133990069679336,-0.5867951079856352,8.0,9.0,EU,0,0
MKD,0,-0.0366930387515081,0.8139811806902882,-0.5925278655549122,-0.3485612753175797,-0.1476630537149045,0.11601636509332768,0.1247614991374228,0.38339016288681577,-0.05506288713346036,-0.31988356467378143,9.0,10.0,EU,0,0
MKD,0,-0.026296541174329873,0.6705494947093106,-0.6451257986581785,-0.32504761338446153,-0.1476630537149045,0.32098528831773254,0.05790319105293339,0.38339016288681577,-0.26711584424816515,-0.26402544646594617,10.0,11.0,EU,0,0
MKD,0,-0.003930696645562898,0.740356734602495,-0.5575793863849166,-0.1738025166907269,-0.1476630537149045,0.5197740157834567,0.05107874434273194,0.38339016288681577,-0.3166770790774163,-0.25295435113312464,11.0,12.0,EU,0,0
MKD,0,0.02627886142383782,0.6005961043583463,-0.5041552748719741,-0.24769675109121722,-0.1476630537149045,-0.17718667614350098,0.07266019721886119,0.38339016288681577,-0.15420163429778916,-0.26102338907917244,12.0,13.0,EU,0,0
MKD,0,0.058281366606242564,0.5181422409915476,-0.6949112925410919,-0.14666557356578816,-0.1476630537149045,0.9785177482811376,0.04333256387550437,0.38339016288681577,-0.24700039244972782,-0.047552267503231896,13.0,14.0,EU,0,0
MKD,0,0.02994772830720222,0.5710273843251992,-0.43902245638673626,-0.2468437985520044,-0.1476630537149045,-0.026893308020290323,0.3655086275035524,0.38339016288681577,0.2631577968700676,-0.05473353083335868,14.0,15.0,EU,0,0
MKD,0,0.047650031968466844,0.4961749735618318,-0.4762534287214202,-0.19836263996140863,-0.1476630537149045,-0.37213220995865753,0.4156453989022659,0.8709707283358566,0.3030941557572115,-0.06688750969762951,15.0,16.0,EU,0,0
MKD,0,0.0626468974888247,0.5575909985152434,-0.3330779301470646,-0.19413362440067874,-0.1476630537149045,-0.25479104468220004,0.2832934735839032,0.8709707283358566,0.2528673964644622,-0.0886684729859942,16.0,17.0,EU,0,0
MKD,0,0.09697799823423088,0.48664920223912356,-0.15582890382497175,-0.06467844057877892,-0.1476630537149045,-0.1217616424325288,0.169614512854987,0.8709707283358566,0.10322003780138453,0.06616659187841042,17.0,18.0,EU,0,0
MKD,0,0.13227251742415017,0.4926262445364069,-0.29498450735555687,-0.241826179807497,-0.1476630537149045,0.13187072228793406,0.07148295225303015,0.8709707283358566,0.04252786748402335,0.21991943915090117,18.0,19.0,EU,0,0
MKD,0,0.17109283348043514,0.4457667355149836,-0.09102367270582734,-0.06646761415849237,-0.1476630537149045,-0.4079992729912056,0.008840450055106001,0.8709707283358566,0.08122356271103809,0.2222483075772592,19.0,20.0,EU,0,0
MKD,0,0.2200548907935305,0.44901804363739184,-0.18349374848440483,0.08090431308873831,-0.1476630537149045,-0.45368477365402504,0.008581838788101575,0.8709707283358566,0.018949174701750855,0.32045636497388735,20.0,21.0,EU,0,0
MKD,0,0.2614421889220874,0.38282275878676525,0.0002561564174734624,0.1875542322411298,-0.1476630537149045,-0.19387326272903083,0.14819674675920627,0.8709707283358566,0.01652606644227003,0.6678344725981236,21.0,22.0,EU,0,0
MKD,0,0.25708715845729535,0.29863022610915313,-0.030445704979958937,0.24807118825793772,-0.1476630537149045,0.20210218262793497,0.1361494177217886,0.8709707283358566,0.10625063171833503,0.8220774415199001,22.0,23.0,EU,0,0
MKD,0,0.2818709508213213,0.2768969708575985,-0.06741609706396073,0.2803842403513114,-0.1476630537149045,0.030487200139530542,0.07266421523698752,0.8709707283358566,0.07912896179076034,0.9726356701168324,23.0,24.0,EU,0,0
MKD,0,0.29902972521119703,0.3449011250594796,-0.08431351894113863,0.2792894515154245,-0.1476630537149045,0.23599964671417864,0.033149016055959935,0.8709707283358566,-0.01981244048347395,1.1870723766807063,24.0,25.0,EU,0,0
MKD,0,0.2943908035277374,0.2985165787549649,-0.048515639943214436,0.3098181247247163,-0.1476630537149045,0.3797919292684159,0.11772532841926824,0.8709707283358566,0.04839201458729023,1.3186874675447549,25.0,26.0,EU,0,0
MKD,0,0.3163369072979805,0.21170496950537213,-0.0319996804873568,0.28889849162939285,-0.1476630537149045,0.03113688755471572,0.02211769283386379,0.8709707283358566,0.07618852116682161,1.5688140416823382,26.0,27.0,EU,0,0
MKD,0,0.3435717630801048,0.1548163597224243,0.1438888187784401,0.43250592471032195,-0.1476630537149045,0.26137688058286257,0.024615857972272476,0.8709707283358566,0.020547273634356433,1.648566991526919,27.0,28.0,EU,0,0
MKD,0,0.37282516874087424,0.10080719684869895,0.13133192631716473,0.3845066968103596,-0.1476630537149045,-0.007338732056244135,0.05527569191354582,0.8709707283358566,0.05667932473867197,1.7674999615184623,28.0,29.0,EU,0,0
MKD,0,0.39445614971230664,0.06869017903140906,0.11177456440189291,0.39317682270328874,-0.1476630537149045,0.11601810334400085,-0.01203358361958887,0.8709707283358566,0.013873217057794596,1.7674999615184623,29.0,30.0,EU,0,0
MKD,0,0.4023014382485813,0.10129213524524021,0.15185023793113356,0.4533877643224314,-0.1476630537149045,-0.03229159321261177,0.02756897558424387,0.8709707283358566,0.07179993823298096,1.991078942090289,30.0,31.0,EU,0,0
MKD,0,0.4243984704658619,0.052475961171422315,0.2373164935051721,0.5632854123435425,-0.1476630537149045,0.06160954925205781,-0.06278564362119682,0.8709707283358566,-0.004018309561437198,2.1042939808322383,31.0,32.0,EU,0,0
MKD,0,0.45495585257867,0.10515421921041504,0.31739219905252136,0.6527492722197681,-0.1476630537149045,-0.0009456746013656221,0.005982581142750999,0.8905440362922425,0.054714050575119404,2.3419652678366103,32.0,33.0,EU,0,0
MKD,0,0.4060301664638458,0.12688811942342487,0.20569940676802734,0.5229550431187632,-0.1476630537149045,0.7339792201700768,0.35233104336497123,0.873719109739116,0.27237977891528514,2.3419652678366103,33.0,34.0,EU,0,0
MLI,0,-1.5594686602934222,-0.38984544504101426,-0.7952898043748886,-0.24667445956457174,-0.1476630537149045,0.14946068546797736,-0.6655652702797471,-1.7294589540590282,-1.166628798294896,-1.2068880897253482,0.0,1.0,AF,0,0
MLI,0,-1.507027273126445,-0.42904356557820467,-0.7217123080831439,-0.2846884545361044,-0.1476630537149045,0.05456798357703241,-0.6345120214774786,-1.7294589540590282,-1.18898353858432,-1.2068880897253482,1.0,2.0,AF,0,0
MLI,0,-1.5099974701269063,-0.40325212383063697,-0.7312113524806527,-0.2747877330918073,-0.1476630537149045,-0.8139738132975439,-0.7857776381018645,-1.7294589540590282,-1.0850432118155664,-1.2068880897253482,2.0,3.0,AF,0,0
MLI,0,-1.5725012525950788,-0.4058606932514673,-0.847709480946644,-0.2892064096764318,-0.1476630537149045,-0.04593149496628532,-0.7017802519614724,-1.7294589540590282,-1.1243175297872166,-0.9652126468950392,3.0,4.0,AF,0,0
MLI,0,-1.499377041266404,-0.4012865979331818,-0.7397517045993043,-0.2958339542075546,-0.1476630537149045,0.13592112875295065,-0.6218892498284723,-0.7542978231609463,-0.9991155184927186,-0.7761465963615644,4.0,5.0,AF,0,0
MLI,0,-1.5418212981916082,-0.4023618816710788,-0.8364331884365279,-0.30016890681735325,-0.1476630537149045,0.5118965865938571,-0.4549595267454783,0.058336452587455206,-0.6660602835710598,-0.7220577058484675,5.0,6.0,AF,0,0
MLI,0,-1.5334844602118967,-0.4057338067600784,-0.8408254032114508,-0.3118697029628197,-0.1476630537149045,0.03521401316327717,-0.5608736851352605,0.058336452587455206,-0.6635023314863667,-0.727888596518619,6.0,7.0,AF,0,0
MLI,0,-1.520871828611135,-0.40751044724065416,-0.845297521272831,-0.3215114964293548,-0.1476630537149045,1.1340499224013372,-0.3311556474544528,0.058336452587455206,-0.7183752450491128,-0.7280589071471255,7.0,8.0,AF,0,0
