id,event,log_gdp_pc_ppp,g_gdp,exports_share,imports_share,services_share,industry_share,emission_intensity,control_corruption,government_effectiveness,regulatory_quality,rule_of_law,reserves_oil,reserves_gas,reserves_coal,exposure_pm25,g_debt,spatial_lag,start,stop,region,kyoto,eu
CIV,0,-0.7760574553418326,0.7696171794763679,-0.20736180574672025,-0.4038283978661027,-0.9784652161019862,-0.6585207754615873,-0.3619631527826486,-0.8514970255413736,-1.1131704098104003,-0.7760865704902159,-1.095347424708713,-0.14647859953910067,-0.09688626383551892,-0.24150567663757,-0.3478992532001461,-1.708519461045259,-0.24522158975901223,25.0,26.0,AF,0,0
CIV,0,-0.7091705330469478,1.2879964882501542,-0.3864427620142962,-0.6031996492847511,-1.0400315613896038,-0.5620415259184798,-0.37433935311516797,-0.7555187961257753,-0.9380304795561678,-0.7471214039175545,-0.9210927153188129,-0.14650277204748144,-0.09691124853534887,-0.24150567663757,-0.41660333168000196,-0.008783102052257057,-0.17844537836654256,26.0,27.0,AF,0,0
CIV,0,-0.6547018913162004,1.0588033294531718,-0.41730758232164644,-0.7225953906238601,-1.1456605208007684,-0.49504242058901454,-0.3788693506762942,-0.43530376852174485,-0.844748132873835,-0.6029607138885978,-0.607391908673668,-0.14652932679503605,-0.09693869551711265,-0.24150567663757,-0.4400293310674555,0.13621925560783896,-0.1680133500801165,27.0,28.0,AF,0,0
CIV,0,-0.6189018572478936,0.6992318205761182,-0.4419562441902622,-0.7279092026008264,-0.40833677412336744,-0.5192179179465067,-0.37953573434182325,-0.451270975641619,-0.694268617913697,-0.5111117547310551,-0.6457014266355939,-0.1465582113241347,-0.0969685505606146,-0.24150567663757,-0.047791557618510894,0.1614936046500802,-0.14976263275227214,28.0,29.0,AF,0,0
CIV,0,-0.5832149175567167,0.6967746757423494,-0.5268674034710202,-0.8073033343303643,-0.4795556111598121,-0.5531217559689996,-0.3904385578967723,-0.5475550522500338,-0.6816945606455221,-0.36958683927073305,-0.6605396420484084,-0.1465863589626359,-0.09699764395414233,-0.24150567663757,-0.1063204987206379,0.14611462480943635,-0.15000535097503115,29.0,30.0,AF,0,0
CIV,0,-0.546194600581683,0.7265636033527849,-0.516869092067494,-0.784519015606776,-0.5191455386447625,-0.4472118171147229,-0.39415643931465616,-0.5428427586879142,-0.7678356187354178,-0.3665134627090177,-0.6462107438686004,-0.14661384802617605,-0.09702605664472198,-0.24150567663757,-0.15188417392523235,0.11518290340460775,-0.1004097091722415,30.0,31.0,AF,0,0
CIV,0,-0.5126044513821164,0.6490735797711634,-0.5869821112602015,-0.7908276399932398,-0.7242338756994111,-0.4041415908079794,-0.4196704813448774,-0.5164233097793876,-0.5775885779612149,-0.20245641452740476,-0.5955763890152638,-0.14664043301935795,-0.09705353488836008,-0.24150567663757,-0.15188417392523235,0.16057857672317125,-0.07237579629522024,31.0,32.0,AF,0,0
CIV,0,-0.4837930823155858,0.5403432771388913,-0.5520524735103505,-0.816932860911611,-0.736996488731863,-0.3912406462315544,-0.425392583782164,-0.5425014890869292,-0.4883776626480715,-0.2455750482566728,-0.5828770659258217,-0.14666599361773458,-0.09707995431773225,-0.24150567663757,-0.15188417392523235,0.18153724904374735,-0.007149254226355407,32.0,33.0,AF,0,0
CIV,0,-0.4882953927591103,-0.16180601635552277,-0.6199730035802798,-0.8816367232036177,-0.14136359870412973,-0.4167996365587143,-0.42973704901883736,-0.5425014890869292,-0.4883776626480715,-0.2455750482566728,-0.5828770659258217,-0.14669069492271586,-0.09710548558162277,-0.24150567663757,-0.15188417392523235,0.6144770672610133,-0.007552242650337152,33.0,34.0,AF,0,0
CMR,0,-0.8006904548743194,-0.8429188514334967,-0.7698875822286505,-0.881974002172942,-0.7012323928923831,0.21728591553213117,-0.33351324913392355,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.13417034215577048,-0.08809001021185099,-0.24150567663757,2.6867752879479903,0.030412240872968097,-0.6863779695372428,0.0,1.0,AF,0,0
CMR,0,-0.8006904548743194,-1.7801851096430394,-0.7902278690660729,-1.0337695138102094,-0.6168832196893475,0.16065335875467274,-0.4325901892971801,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.13506334045005255,-0.08839330829765428,-0.24150567663757,2.6867752879479903,0.08154134119977913,-0.6863779695372428,1.0,2.0,AF,0,0
CMR,0,-0.8006904548743194,-0.7888438952954955,-0.6464589173707654,-0.9749371584897368,-0.7298985005959139,0.21039004621292987,-0.3334335894152007,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.1382590829978187,-0.08868217144924113,-0.24150567663757,2.6867752879479903,0.5675139567552517,-0.6863779695372428,2.0,3.0,AF,0,0
CMR,0,-0.8006904548743194,-1.4965551899955403,-0.6625803356334792,-0.9897742107440844,-0.6117909154277613,0.194238083015705,-0.31317305275858703,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.13853987130821924,-0.0889636875084928,-0.24150567663757,2.6867752879479903,0.41742412399251727,-0.5897872239159644,3.0,4.0,AF,0,0
CMR,0,-0.8570616829542922,-1.1173056531000012,-0.6682410153070054,-1.0767832446425423,-0.6251809176951455,0.20401948624432,-0.3160816664181982,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.1388088164077261,-0.08923332966154468,-0.24150567663757,2.6867752879479903,0.16337939634073426,-0.5169276045506112,4.0,5.0,AF,0,0
CMR,0,-0.9069515277906864,-1.0003168549242454,-0.6513807823736886,-0.9571644759836734,-0.5493550666516545,-0.08785740949485245,-0.3186475528812636,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.139064972768139,-0.08949014992957084,-0.24150567663757,2.6867752879479903,0.6851296140399352,-0.4877536673174958,5.0,6.0,AF,0,0
CMR,0,-0.9985740451891423,-1.7980875965102185,-0.7792241109498649,-1.235327222968343,-0.43334762545864847,0.22317311759652936,-0.2573712993705364,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.13931159902254614,-0.08969425508190224,-0.24150567663757,2.6867752879479903,-0.020003419941675003,-0.4946342489222449,6.0,7.0,AF,0,0
CMR,0,-1.0067659322740163,-0.17864812885549575,-0.622652032514813,-1.049440242589363,-0.6157556446303786,0.29850027034504323,-0.23376035682010066,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.1395469482603309,-0.08993143058389887,-0.24150567663757,2.6867752879479903,2.4707643315905057,-0.5004766219740888,7.0,8.0,AF,0,0
CMR,0,-1.0062037861954687,-0.010710319261682791,-0.618423686237155,-1.062988566790571,-0.539585628422492,0.2042464367127781,-0.24592121581960447,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.13976981232242228,-0.09015602402767231,-0.24150567663757,2.5462499953870266,1.087677923211472,-0.49542069597856153,8.0,9.0,AF,0,0
CMR,0,-0.9946170887429586,0.20739766696634804,-0.5370970579094679,-0.8745840087882575,-0.5962956446478421,0.27713859321390316,-0.2515934119717103,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.13998126881140874,-0.09036912137779705,-0.24150567663757,2.5462499953870266,-0.8295261519550872,-0.4618085788806093,9.0,10.0,AF,0,0
CMR,0,-0.9801170777677729,0.25894856921602466,-0.4636398039111587,-0.8431516634563747,-0.5819410344318359,0.16734715934083136,-0.26584857304379567,-1.3621888673839548,-1.0946942481696558,-1.13936228171317,-1.4580669143170228,-0.14018286111405787,-0.09057227799742117,-0.24150567663757,2.5462499953870266,-0.00413127572311914,-0.46288658188868204,10.0,11.0,AF,0,0
CMR,0,-0.96393202758176,0.29167475004276844,-0.607329045759761,-0.8920810007028476,-0.5637514417811933,0.10056101384927349,-0.26819523486835206,-1.2460580203061518,-0.8155049477081657,-0.627490612513275,-1.0872415589265356,-0.14037799326974193,-0.09076892434059894,-0.24150567663757,2.5462499953870266,-1.7841936034417487,-0.46225447819935783,11.0,12.0,AF,0,0
CMR,0,-0.9494791499565444,0.25630540303620314,-0.6857821918273729,-0.9736246144600977,-0.5560243325797939,0.09408839488583354,-0.29850248157031944,-1.2460580203061518,-0.8155049477081657,-0.627490612513275,-1.0872415589265356,-0.140568495546571,-0.09096090487796425,-0.24150567663757,2.5462499953870266,0.036977730060206694,-0.4644551644434908,12.0,13.0,AF,0,0
CMR,0,-0.940256965446584,0.14422166430371505,-0.5188164110747513,-0.8024024156597477,-0.6018083004521896,0.17316629974453432,-0.2866262589618382,-1.217880000642371,-0.760084680726149,-0.5984541044173569,-1.2149849624932958,-0.14075306667422055,-0.09114690824158851,-0.24150567663757,2.4453761186996408,0.5011604880911713,-0.43694690572747896,13.0,14.0,AF,0,0
CMR,0,-0.9270834229335956,0.22542471192957875,-0.5063773770194295,-0.6969644456339086,-0.5026737334901036,-0.004645831467290608,-0.30353534102410035,-1.217880000642371,-0.760084680726149,-0.5984541044173569,-1.2149849624932958,-0.140932206489776,-0.09132743814719546,-0.24150567663757,2.4453761186996408,-0.9257220600429372,-0.4395658116685139,14.0,15.0,AF,0,0
CMR,0,-0.9131446216007157,0.25064622625483435,-0.5763556628990321,-0.7235031698930471,-0.5368594330503582,0.09525155146584281,-0.3224396458442966,-1.1923789029673373,-0.8606930674717211,-0.886881277246937,-1.2461531366836258,-0.14111017557500974,-0.09150678823784159,-0.24150567663757,2.4453761186996408,-0.3796244819449078,-0.4494858261436786,15.0,16.0,AF,0,0
CMR,0,-0.8919864015614298,0.4118041813251506,-0.6855265580250992,-0.8761083082335438,-0.5404342562370336,0.16857783519431863,-0.33336205495583504,-1.0017222441021705,-0.7137384401283225,-0.8514626499765027,-1.0925227745398003,-0.1412865928957143,-0.09168457452256823,-0.24150567663757,2.4453761186996408,-0.3458331612236647,-0.4506255346202272,16.0,17.0,AF,0,0
CMR,0,-0.8586414121385836,0.6752547948437441,-0.6513638201788391,-0.8603609692153653,-0.3846039958196534,0.11082480849401838,-0.35933717602563353,-1.1327508451937947,-0.7054673369401392,-0.7016016502880269,-1.202068989536082,-0.1414592227907521,-0.09185854399194321,-0.24150567663757,2.4453761186996408,0.009846542578672615,-0.42627376901940217,17.0,18.0,AF,0,0
CMR,0,-0.862981639376675,-0.12062213339297854,-0.5991388332125591,-0.8127807139847604,-0.3809180115169035,0.13317198351442078,-0.37300319697086465,-1.2066865196610688,-0.9215654812354191,-0.9435140483282436,-1.2240050387054968,-0.14162648719042473,-0.09202710633075478,-0.24150567663757,2.019095398952101,-0.5345796795296537,-0.36801201685945556,18.0,19.0,AF,0,0
CMR,0,-0.8546203723032746,0.14045169839640345,-0.5396622851477262,-0.8071469606887584,-0.3973489173358589,0.19033069497116872,-0.3806673245080981,-1.1102130849792724,-0.9619827316068799,-0.8608963977270123,-1.1706427559464674,-0.14178841213371937,-0.09219028778004762,-0.24150567663757,2.019095398952101,-1.7188576104767512,-0.3764055066887053,19.0,20.0,AF,0,0
CMR,0,-0.842683316626406,0.22597413311889253,-0.4535513040952719,-0.6993727498379088,-0.3147285900450578,0.06814216621033858,-0.34598608928764807,-1.0440349179009387,-0.8522690700130826,-0.8603423322216069,-1.2008056987558637,-0.14194951631750832,-0.092352642100901,-0.24150567663757,2.019095398952101,-0.3101753687058792,-0.35760728345758236,20.0,21.0,AF,0,0
CMR,0,-0.8429217936096481,-0.01835829916700245,-0.4526370371147908,-0.579645559567768,-0.27962385361925246,0.10488024871537982,-0.33838148721944983,-1.0455955279979703,-0.8163165961246501,-0.8393629447052113,-1.1159511672120541,-0.14488619188629379,-0.0912651746980995,-0.24150567663757,2.019095398952101,-0.1824945961982178,-0.2897005046456798,21.0,22.0,AF,0,0
CMR,0,-0.8453821184560463,-0.0626752883800724,-0.6810510218445992,-0.8179399100240976,-0.2074461646453776,0.020646283557857397,-0.3199638418773048,-1.0268307602878144,-0.8484802952049338,-0.772728945722591,-1.1392405278823678,-0.14496412416498292,-0.09145728832670046,-0.24150567663757,2.019095398952101,0.0027726185913687466,-0.26891645780025936,22.0,23.0,AF,0,0
CMR,0,-0.8453281471306137,-0.00988096776892727,-0.5953421435021523,-0.7438710728125034,-0.2067821571632581,-0.030935815824168746,-0.3230790726052432,-1.0849447631293474,-0.9017947403703822,-0.7550515934962971,-1.087326578496067,-0.14503998977228805,-0.09164430733025787,-0.24150567663757,1.7787081761820154,0.179755971348505,-0.24731791708835527,23.0,24.0,AF,0,0
CMR,0,-0.8412930837250833,0.06939754374463836,-0.538106114046416,-0.6650312826488578,-0.12657852036374811,-0.03617741340833493,-0.3516679241635734,-1.1703653943937113,-0.9017818554517706,-0.8188339640706862,-1.0905683246708004,-0.14511321346299275,-0.09182481365135421,-0.24150567663757,1.708406766098556,0.06703245078786593,-0.2072154072986042,24.0,25.0,AF,0,0
CMR,0,-0.8272956611671787,0.2752380933658721,-0.5489628573564799,-0.7019033288629913,-0.19769029523995568,0.029436357325286027,-0.3626397111146455,-1.2876398792209602,-0.9098444664529695,-0.9425482954856411,-1.0575977356063977,-0.14518399020205794,-0.09199928790504047,-0.24150567663757,1.9800070929526143,-0.015760325231627178,-0.1928902986623045,25.0,26.0,AF,0,0
CMR,0,-0.8103954710350687,0.3362506477197927,-0.5562716363905291,-0.7059341914363854,-0.22901142942746347,0.038493705929331275,-0.35000953145627445,-1.230889133059519,-0.9308924375573966,-0.9514764533811633,-1.067034907824419,-0.1452527675306231,-0.09216883334087765,-0.24150567663757,1.714731091367637,0.17059895871922098,-0.12058565096387737,26.0,27.0,AF,0,0
CMR,0,-0.7896786659427749,0.45583032142112995,-0.5571677392850507,-0.6673056487620049,-0.22122798198201615,-0.04151223110465026,-0.34058842883497986,-1.1891443310671348,-0.8013149998988227,-0.8977419570886789,-0.9124946362405582,-0.14532483264569485,-0.09234648361602486,-0.24150567663757,1.6297203872727157,0.21353908294132928,-0.10935043003269566,27.0,28.0,AF,0,0
CMR,0,-0.7702908738138682,0.44710231660899286,-0.6377814349091715,-0.7542425805009528,-0.28238588590949926,-0.08919309755239595,-0.3424398910274887,-1.0985530402789483,-0.7907131468266527,-0.9307743018696735,-0.9920326440439916,-0.14539728386463904,-0.09252508568954378,-0.24150567663757,2.804959399455957,0.3402184829221996,-0.0868244564265664,28.0,29.0,AF,0,0
CMR,0,-0.7584533112797591,0.26034868959744173,-0.7005040674517978,-0.8473929503523715,-0.21850386806241565,-0.15954397104027923,-0.33672069622159057,-1.1794669291554518,-0.7737492890979225,-0.801505087746453,-1.0520794654286738,-0.1454640754294964,-0.09268973594872405,-0.24150567663757,2.5826736560444234,0.01967318279663978,-0.08669120276839172,29.0,30.0,AF,0,0
CMR,0,-0.7531556895126271,0.0961379105601217,-0.718924956801857,-0.8747531402292948,-0.22581975697238035,-0.1533508898004115,-0.3468507055629864,-1.2259998286634368,-0.8242834326127038,-0.8349339775755202,-1.0477114600152027,-0.14552551538066136,-0.09284119375488481,-0.24150567663757,2.5588529794019697,0.23328022734116008,-0.04532532428343101,30.0,31.0,AF,0,0
CMR,0,-0.7440091631257548,0.16454481300004026,-0.7070780200384731,-0.842098251440964,-0.2199146763022231,-0.12085503296691193,-0.34750115081067257,-1.1761736572645698,-0.810058786833556,-0.8100477778389665,-1.0955464705244402,-0.1455837824489133,-0.09298482997466567,-0.24150567663757,2.5588529794019697,0.23056455515679833,-0.020850197679907156,31.0,32.0,AF,0,0
CMR,0,-0.738752187858781,0.08522210470410119,-0.6728176217420303,-0.7875206201266703,-0.1789952311844942,-0.18702897702720397,-0.3532359157826509,-1.2343412997527579,-0.8227347059779997,-0.8392154852319275,-1.1350065533196878,-0.14564068656517085,-0.09312510633306877,-0.24150567663757,2.5588529794019697,0.2029874063110338,0.0825511972242167,32.0,33.0,AF,0,0
CMR,0,-0.758858545467017,-0.4455934306281315,-0.8147467449308219,-0.9510604091670878,-0.12717502140572967,-0.24805504744904894,-0.35400345023421115,-1.2343412997527579,-0.8227347059779997,-0.8392154852319275,-1.1350065533196878,-0.1456947932399141,-0.09325848661902097,-0.24150567663757,2.5588529794019697,0.2055883610250067,0.082351588429469,33.0,34.0,AF,0,0
COD,0,-1.3649824815122245,-0.0467612460228642,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.5202188700143969,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.14677045622900464,-0.0980858032406539,-0.23546242381690105,0.8505881770641177,1.3421265172335428,-0.6863779695372428,0.0,1.0,AF,0,0
COD,0,-1.3649824815122245,-0.41084852351049506,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.515947512463356,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.1467978947127876,-0.09808656289452942,-0.2356481936595633,0.8505881770641177,-0.8092475493904135,-0.6863779695372428,1.0,2.0,AF,0,0
COD,0,-1.3649824815122245,-0.697532392915235,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.520710473678759,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.14694312460507233,-0.09808730283473702,-0.23582914261588936,0.8505881770641177,0.8061918394296113,-0.6863779695372428,2.0,3.0,AF,0,0
COD,0,-1.3649824815122245,-1.572932324793446,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.5231295828409603,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.1469667255782621,-0.09808805211952173,-0.23601237674534226,0.8505881770641177,1.4743224371693382,-0.60719074821291,3.0,4.0,AF,0,0
COD,0,-1.4641633459474506,-1.878818712104164,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.570449332037812,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.1472730604489676,-0.09808878123489267,-0.23619067853791992,0.8505881770641177,-0.1005991140967037,-0.5489050536546328,4.0,5.0,AF,0,0
COD,0,-1.5798162816423558,-2.222053267419629,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.5730189471448387,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.14639122372892233,-0.09736676790223586,-0.23634839818617823,0.8505881770641177,0.2689924507739201,-0.524554952561137,5.0,6.0,AF,0,0
COD,0,-1.7247114326809179,-2.7122403032101396,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.5639774291733577,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.14643134245793066,-0.09739022874687711,-0.23651107988018802,0.8505881770641177,-1.7183795634295604,-0.5293621362088653,6.0,7.0,AF,0,0
COD,0,-1.7963862983582297,-1.132395313621032,-0.5874554374704662,-0.905880721959635,-1.8880968068072637,-0.8024544691125645,-0.5112863951400497,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.14648864176820225,-0.09746138604803334,-0.2367434289373735,0.8505881770641177,4.371526092691662,-0.5296994609184095,7.0,8.0,AF,0,0
COD,0,-1.824973879910505,-0.37293881415406144,-0.40730080664228957,-0.7810828684258239,-1.9580325557865887,-0.7257078119179164,-0.5210944420815748,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.146536767929453,-0.09807938899733608,-0.23693858081860159,0.8650298712441419,0.5653922386916432,-0.5340957316457733,8.0,9.0,AF,0,0
COD,0,-1.8490333240622692,-0.6574333829282263,-0.36053269031703344,-0.566711453443287,-1.4131500582721694,0.4726640296088931,-0.5065041387094643,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.1465580311015881,-0.0980799766339796,-0.2370248031129879,0.8650298712441419,-2.7772789056215044,-0.49251198376462,9.0,10.0,AF,0,0
COD,0,-1.9094028566860333,-1.4158791973507405,-0.7066551847953091,-1.065064330490943,-1.6665713163824205,-0.38638776290612925,-0.4975438383202679,-1.6788317981413754,-1.6727857600079985,-1.783547781411275,-1.8928349878372053,-0.146575374544969,-0.0980894737909687,-0.23709513088305698,0.8650298712441419,0.4647535453814035,-0.48056037332321455,10.0,11.0,AF,0,0
COD,0,-1.9422312873888936,-0.756655049388427,-0.3670743310369625,-0.48288865639437434,-1.591839020529831,-0.44861587129823616,-0.4955649373056576,-1.7548118515943842,-1.9042567282235954,-2.333659015207181,-2.146326335662305,-0.1466008113246591,-0.0980899658769388,-0.23719827718186617,0.8650298712441419,8.135157589450095,-0.4835434283513598,11.0,12.0,AF,0,0
COD,0,-2.0014643007582515,-1.1935058689875355,-0.5563774084882984,-0.9823393541585363,-1.7816102270509717,-0.5825493547665582,-0.5006279586010078,-1.7548118515943842,-1.9042567282235954,-2.333659015207181,-2.146326335662305,-0.14663076444329126,-0.09809054533352173,-0.2373197372629904,0.8650298712441419,-0.00413127572311914,-0.4917742925535054,12.0,13.0,AF,0,0
COD,0,-2.083948918843146,-1.6294981220408762,-0.9312070223277755,-1.0466841305211838,-0.6381882635077906,-0.2969771771827572,-0.5208735037257368,-1.5787857605785665,-1.91034814958931,-2.059177077652224,-1.9217066334199489,-0.14666025930093593,-0.09809111592483925,-0.23743933909297893,0.9389262742703188,-8.274717405545552,-0.4535580940632878,13.0,14.0,AF,0,0
COD,0,-2.1261088450212013,-0.8352454953703198,-0.914656500206591,-1.1283855360705832,-1.340953296226247,0.2918097870938322,-0.5214470223726763,-1.5787857605785665,-1.91034814958931,-2.059177077652224,-1.9217066334199489,-0.14669008576944118,-0.09809169293131838,-0.23756028560705597,0.9389262742703188,3.1330551949621452,-0.4528647585878931,14.0,15.0,AF,0,0
COD,0,-2.1273538510046643,-0.0018339473443992683,-0.8013512698898463,-1.1091442560332427,-1.0937411052971022,0.4931175811106148,-0.5190843881922503,-1.3190433621657003,-1.715614417824834,-1.4916278210990683,-1.6746827742606392,-0.14671937936790969,-0.09809225962918641,-0.2376790713298416,0.9389262742703188,-3.070007797830789,-0.45760567698514687,15.0,16.0,AF,0,0
COD,0,-2.1069891749201473,0.4323868952622201,-0.5451573923174149,-0.5759075793160016,-0.816171057513314,0.2021963437228987,-0.5010253528251379,-1.432239209709527,-1.5494740452125793,-1.4985485586115617,-1.7003716872522072,-0.1467467566450521,-0.09809278925495452,-0.23779008635780957,0.9389262742703188,-1.4557396815535615,-0.45304094450912696,16.0,17.0,AF,0,0
COD,0,-2.077964302069769,0.6239932667627439,-0.5842497736896388,-0.6873365128227626,-0.9441153041126188,0.4284475842563101,-0.5162155569003314,-1.4829317120053196,-1.4685303777576408,-1.6326106629339625,-1.7315928736447157,-0.1467736688520255,-0.09809330988373052,-0.23789921552336868,0.9389262742703188,1.8320493489976037,-0.42174727381784655,17.0,18.0,AF,0,0
COD,0,-2.054688238963192,0.5244015506505342,-0.57764678540608,-0.5974021979207926,-0.7163404244024617,0.4292047503912311,-0.5092232486446686,-1.446487114343774,-1.5935506124697596,-1.7098637765150473,-1.5698906535465253,-0.14680095012205327,-0.09809383765219772,-0.23800984124189362,0.7818358742842036,-2.7142870232326053,-0.3756537511790074,18.0,19.0,AF,0,0
COD,0,-2.0383139941887407,0.3899823131012961,-0.6159134359367819,-0.698522975747043,-0.6380521151235269,0.2700138637108078,-0.5126223867267595,-1.5547430540512774,-1.6414023594241123,-1.3347171203752897,-1.6333692648495999,-0.14682799359213428,-0.09809436082031774,-0.2381195026801652,0.7818358742842036,0.1107954244189789,-0.37802656195871887,19.0,20.0,AF,0,0
COD,0,-2.014898586030255,0.5449277986535372,-0.08157568166114293,-0.2166537548205421,-0.7053628931837685,0.3065635473163649,-0.5076920047949787,-1.3844736103972723,-1.7698639834221244,-1.2732058899173353,-1.6265897043521171,-0.14688468792573725,-0.09809487201520611,-0.2382266544054968,0.7818358742842036,-1.2306567312472936,-0.3599894344251959,20.0,21.0,AF,0,0
COD,0,-1.9916128534821376,0.5393831838090974,-0.08293259553562994,-0.09707794043835186,-1.0461466381486606,0.5399322544517249,-0.5125297387787414,-1.270428637126202,-1.688466807414475,-1.315904096464677,-1.5755199492797551,-0.14690919939205693,-0.09809536464111393,-0.23832991388082522,0.7818358742842036,0.19045545690267018,-0.298724579272915,21.0,22.0,AF,0,0
COD,0,-1.994721797298505,-0.017138855072179177,-0.4586220299108988,-0.377322052524111,-1.0724736274536846,0.5238760527445135,-0.5200851269717606,-1.4170379362611403,-1.7169526231515124,-1.5526776690561899,-1.6493979542819044,-0.1469328988349055,-0.09809584094715765,-0.23842975254417567,0.7818358742842036,0.2258551955336437,-0.2913688992511353,22.0,23.0,AF,0,0
COD,0,-1.965042245740583,0.6850144397204145,-0.018850911574685464,0.06212310769524798,-1.282268274403569,0.9627828211088557,-0.5231881924845789,-1.466367181876841,-1.7596788103557668,-1.6107376771070332,-1.6369530897629196,-0.14695622535144293,-0.09809630975821267,-0.23852802018053315,0.7445383613616419,-4.086675397791817,-0.26905707335703055,23.0,24.0,AF,0,0
COD,0,-1.9380107941792397,0.6464958119692427,-0.06792787361031541,-0.06655110395846714,-1.4418229041402966,1.1371304292649098,-0.5150924491548685,-1.455833569756281,-1.7025113687012154,-1.5453107929580898,-1.6343584925468573,-0.14697952413667145,-0.09809677801193012,-0.23862617099318184,0.7500427618194587,-0.38151797815787164,-0.23269595535620777,24.0,25.0,AF,0,0
COD,0,-1.9093926697966594,0.6815345358929633,-0.33591801371576385,-0.33125328777683516,-1.4370392334041635,1.0839051325679114,-0.5368348264673174,-1.339198712413678,-1.6777946452982273,-1.512292472579103,-1.6732214378949233,-0.14700208707557477,-0.0980972314767745,-0.23872122190538095,0.8392403988013012,-0.21793860470104506,-0.22320698370593045,25.0,26.0,AF,0,0
COD,0,-1.8705926092272847,0.9118577174500104,-0.16235014093099084,-0.2182827928586104,-1.4969412242769693,1.1637135146755693,-0.506539329986604,-1.3451942080134278,-1.4979891570339388,-1.2524579050340667,-1.5896381989731705,-0.14702424061773062,-0.09809767671365562,-0.23881454815154843,0.9235551295061026,-0.18341723270943125,-0.16560062532193848,26.0,27.0,AF,0,0
COD,0,-1.8246588287578498,1.0750306444748026,-0.15046713457687602,-0.19101542680009062,-1.5414202839827273,1.2947303920958007,-0.48275713373631696,-1.3277926969833638,-1.582877435792991,-1.3835494784094757,-1.4672220216102447,-0.147045879247424,-0.09809811160194251,-0.23890570522554067,0.8110780066285082,-0.15995924339006865,-0.160307522373561,27.0,28.0,AF,0,0
COD,0,-1.797617357303693,0.6533468145239655,-0.43057668952510175,-0.524620834784604,-1.442516156148858,1.1960919331814606,-0.5478226125677124,-1.311868806408336,-1.6516859448609682,-1.366131780872527,-1.5887489942988915,-0.14706644717247733,-0.09809852497144962,-0.23899235174117128,0.9487182593042788,0.008774532314834556,-0.13911459594282466,28.0,29.0,AF,0,0
COD,0,-1.8065951394749462,-0.09236888708441782,-0.5465108091220574,-0.5128432252268159,-1.3915408686701236,1.1540457150967771,-0.5728327397006405,-1.3645550842496224,-1.5316948866494906,-1.3442699739167634,-1.6347205758900394,-0.14708677150311836,-0.09809893344525132,-0.23907797206641102,0.9815610363703541,0.16666772837381902,-0.13913026168173018,29.0,30.0,AF,0,0
COD,0,-1.804820778099405,0.12680860759112783,-0.19911744573359566,-0.28269351479649546,-1.396979477628468,1.233757005488045,-0.5709501958215448,-1.4463454247110994,-1.657802730239698,-1.4881562734716565,-1.7060469935760072,-0.14710627391906686,-0.09809932540039737,-0.23916012991091593,0.947451372099429,-0.027292141348670584,-0.09638731717160597,30.0,31.0,AF,0,0
