id,event,log_gdp_pc_ppp,g_gdp,exports_share,imports_share,services_share,industry_share,emission_intensity,control_corruption,government_effectiveness,regulatory_quality,rule_of_law,reserves_oil,reserves_gas,reserves_coal,exposure_pm25,g_debt,government_expenditure,belief,polity2,welfare,spatial_lag,start,stop,region,kyoto,eu
CAF,0,-1.924225308505874,-0.0419836851413314,-0.6386619194786957,-0.39039984471416334,-0.8167451812898766,-0.4272041373579891,-0.31509132922729594,-1.2035164189298992,-1.6474538493112114,-1.311997544103395,-1.6860213501824075,-0.1476630537149045,-0.09811051543484095,-0.24021194948146377,1.5603626401909154,-0.19287598024966732,-0.8688745907777015,-1.3213644068115287,-0.0688244270719977,-0.8170379216742402,0.00012102667266488286,32.0,33.0,AF,0,0
CAF,0,-1.9373534509181316,-0.2597273158784717,-0.6518839505608841,-0.3894319658575399,-0.8942411906009418,-0.4318839891408017,-0.3094326197197034,-1.2021911860711887,-1.698878056331042,-1.4314358266063332,-1.7666063639180667,-0.1476630537149045,-0.09811051543484095,-0.24024432183752134,1.5600007922844858,-0.2465892524909429,-0.3739949421672339,-1.3213644068115287,-0.09350690867204474,-0.4810202530876572,-1.9324541192798776e-05,33.0,34.0,AF,0,0
CAN,0,0.8993607224129838,0.3424916285874286,-0.40371820878219505,-0.6276134190639364,0.47298582617841733,-0.4484981982824972,-0.008947802819165875,2.3210118985826353,1.8975424488175863,1.4631584933593935,1.4674157196508029,-0.08013673673201906,0.003372706438336345,0.3175960381242078,-1.1432090362888314,0.0240548451716919,0.8905303818119228,1.09828722018907,1.0334975834855369,0.41488576640926983,-0.6863779695372428,0.0,1.0,NM,1,0
CAN,0,0.962821381405142,0.85018499273377,-0.40272207329594933,-0.6162838503007435,0.3896348307586036,-0.2972546167110822,-0.028769046935776876,2.3210118985826353,1.932204006322138,1.4620882887999336,1.4840571214896239,-0.08124991938996887,0.00045609308401548286,0.31039338275264267,-1.161998024040951,-0.0054262666821491435,0.8481319311974207,1.09828722018907,1.0334975834855369,0.09781015926102712,-0.6863779695372428,1.0,2.0,NM,1,0
CAN,0,0.9986390356069667,0.41871324381454905,-0.4257451938997566,-0.6238550246589518,0.3880399027896319,-0.23162500298156244,-0.04653361449407035,2.3210118985826353,1.9321382669981984,1.462553096008043,1.4981023194358716,-0.08280827397721358,-0.004161513354374865,0.3005795484746069,-1.1673426954033905,0.07640520067356271,0.8771902860214185,1.09828722018907,1.0334975834855369,-0.020134086166981962,-0.6863779695372428,2.0,3.0,NM,1,0
CAN,0,0.9632146754074693,-0.6478771701453749,-0.4252240029783087,-0.6265351254502134,0.5338375487733971,-0.38039839349889565,-0.05578827681351411,2.3210118985826353,1.8744033246905343,1.4734214583677538,1.495436800768588,-0.0899173648822909,-0.006345813116617553,0.29246804335618937,-1.145453247674295,-1.3020331956911977,1.0562186820657913,1.09828722018907,1.0334975834855369,0.3224467349534341,-0.2974542001523784,3.0,4.0,NM,1,0
CAN,0,0.9537402715219879,-0.26220980447004616,-0.44164249409899037,-0.6278155786655001,0.589936342178091,-0.44656655593807565,-0.06592903976792612,2.3210118985826353,1.8601055894971181,1.4930451171039731,1.4946416109557277,-0.0938901276266724,-0.0043181277902249685,0.2858730896226832,-1.1617944588470515,0.3127901485580339,1.2650238556024949,1.09828722018907,1.0334975834855369,0.4667005448574954,0.1489422680312327,4.0,5.0,NM,1,0
CAN,0,0.9808387399390959,0.19493792605565166,-0.3997582469573171,-0.5854466375721552,0.5789801806835891,-0.3965356687075365,-0.07628786204372359,2.3210118985826353,1.86613219033694,1.4966690708939279,1.503914875181352,-0.0963161373017436,-0.006233848255504719,0.27966743601333444,-1.1703735998261404,0.2007296412851457,1.3300399557668987,1.09828722018907,1.0334975834855369,0.3694808048513045,0.2953921739109485,5.0,6.0,NM,1,0
CAN,0,0.9843623439350204,-0.15963090630413637,-0.3328406743082526,-0.5200750091645775,0.6199626313791644,-0.4153896085026818,-0.08448558972389499,2.3210118985826353,1.8503237607954106,1.5012158607516561,1.5083701820227198,-0.09956909308936333,-0.00817738819639244,0.2739714584966271,-1.1693732694552652,0.21909088405957555,1.262705791178794,1.09828722018907,1.0334975834855369,0.42394089419777425,0.23296219048989464,6.0,7.0,NM,1,0
CAN,0,1.0179847848737817,0.2525169145579552,-0.25013157431303884,-0.4564596413572046,0.5883090140196253,-0.3394074382263546,-0.09292478142264493,2.3210118985826353,1.8646292106625537,1.5035604916498864,1.5191062298413793,-0.10185566019979946,-0.010003490673289055,0.26835645888397136,-1.1807487922629647,0.033715487480112744,1.1125186113122827,1.09828722018907,1.0334975834855369,0.26883329178969734,0.22859023161140912,7.0,8.0,NM,1,0
CAN,0,1.0519496726380988,0.07748646831393811,-0.17460962324497886,-0.42192013890960905,0.6168345120834797,-0.2395819914029501,-0.09837232133715425,2.3210118985826353,1.8284865005642548,1.4602410034187117,1.5402501734683411,-0.10283939888325826,-0.025249027612491873,0.2631077638764068,-1.1526662569163182,0.06727655358938572,1.0365647562864442,1.09828722018907,1.0334975834855369,0.11525813845898311,0.19789426080483932,8.0,9.0,NM,1,0
CAN,0,1.082708635240398,0.0723861826195048,-0.15177313005899093,-0.4168062215385747,0.6357544911754701,-0.15060745652366572,-0.10389848867334772,1.903051362593293,1.6795591830667298,1.377829525645389,1.5347642218987148,-0.10453396162811288,-0.03711288727811927,0.2578604532815191,-1.1112117512995574,0.01703567187267676,0.922280979532785,1.09828722018907,1.0334975834855369,-0.027049843499458836,0.3006040323783894,9.0,10.0,NM,1,0
CAN,0,1.0869051304295794,-0.1398713020461771,-0.13106680546102586,-0.3423303950799118,0.6369606752300982,0.10140264035774821,-0.09934112265816085,2.3210118985826353,1.8313879701134117,1.4296327962319042,1.5734552624221112,-0.10500245210207276,-0.036733030873435574,0.2529223872619777,-1.0961034419158104,-0.20164408256308541,0.7828984621231003,1.09828722018907,1.0334975834855369,0.03707759260726395,0.3013590434857793,10.0,11.0,NM,1,0
CAN,0,1.1108855438627172,0.036814946512452755,-0.08805483825128525,-0.29539968031418457,0.6879608255895475,0.0366466163564228,-0.10850134999154458,1.9593324162010677,1.8760738254882385,1.4814203349711663,1.6404345887693494,-0.10582580521884065,-0.04000867194943113,0.24883606236424408,-1.1058130636630308,-0.18466238789358683,0.8144376777896215,1.09828722018907,1.0334975834855369,-0.09941027700090828,0.26845809848924146,11.0,12.0,NM,1,0
CAN,0,1.1447149609886222,0.16219190657158963,-0.04649900324812843,-0.29027505876426446,0.620058795371476,0.1127973520147196,-0.1198052625360829,2.3210118985826353,1.819303880550639,1.4327753007497186,1.5825718824140864,-0.10537865443838429,-0.041494809055002954,0.24486651066794557,-1.1332300026751094,-0.38103116294312217,0.6867776538483484,1.09828722018907,1.0334975834855369,-0.3244530793343637,0.27239408316966474,12.0,13.0,NM,1,0
CAN,0,1.1777073748974207,0.16364901172481802,0.0067622780199043855,-0.2826001323398116,0.5348622866488928,0.2322689662738401,-0.12351051353099406,1.9832312319817536,1.8595587241083098,1.410783186680603,1.579735979012244,-0.10577061329573623,-0.042019613189873024,0.24035804205905384,-1.1421926244179172,-0.4417727023853673,0.5916407622600445,1.09828722018907,1.0334975834855369,-0.5164013983241802,0.3797892339478804,13.0,14.0,NM,1,0
CAN,0,1.1832194333904615,-0.17164280381594552,-0.04244392739961213,-0.33977553496056223,0.6180830967411088,0.15504470288086683,-0.1352589933368515,2.3210118985826353,1.8041426271732268,1.4407181425158537,1.5936063033135683,-0.10811187296233546,-0.045113504646601896,0.23515164198973967,-1.1572007768925967,-0.016159458720639317,0.591282709840795,1.09828722018907,1.0334975834855369,-0.5105115132994251,0.3851217933760594,14.0,15.0,NM,1,0
CAN,0,1.1983337692442846,-0.05009458467506563,-0.08738605089433138,-0.3564287841292604,0.649894269231433,0.0908885663983069,-0.1411117243081699,1.9063334234254439,1.8518627364429836,1.4655997196596124,1.5788009359017239,-0.1072768792473963,-0.046783979978355206,0.2299963233644245,-1.1637675502996259,-0.2054593629903964,0.5485271607848784,1.09828722018907,1.0334975834855369,-0.5601373956473532,0.39635795459212103,15.0,16.0,NM,1,0
CAN,0,1.2054191647505204,-0.17050011928318126,-0.15980606583454773,-0.4243291914489553,0.6437135849986296,0.11541460806830113,-0.13548627521838572,1.8602949917177738,1.9156854706234363,1.4426058636285937,1.6183332228386456,1.3354824667041256,-0.04691669564936808,0.22576542957939297,-1.0747105447175498,-0.1630055664079622,0.5413945176788352,1.09828722018907,1.0334975834855369,0.7350055434124371,0.387112352975863,16.0,17.0,NM,1,0
CAN,0,1.222307158180989,-0.04327225145068158,-0.14933128414800267,-0.42710843396679576,0.6088871128679297,0.1509053628158012,-0.14966205095493715,1.7089351897872036,1.8511629278520085,1.5079246603136507,1.5913877611200733,1.312501777242318,-0.048277109340595294,0.22142596858763128,-1.1082840146401223,-0.2584185986353481,0.4725204175102254,1.09828722018907,1.0334975834855369,0.6031412120958101,0.4578472815830116,17.0,18.0,NM,1,0
CAN,0,1.24001418745721,-0.03167051262137684,-0.16001651763034658,-0.4261492638217894,0.5840112272417284,0.21120780497254665,-0.1532179373446504,1.7580584156045351,1.8178600476302726,1.451761852012194,1.5485074473721157,1.298023972127869,-0.050808938777772816,0.21707431461594662,-1.1295046523672434,-0.032056646636077844,0.4354534202923476,1.09828722018907,1.0334975834855369,0.4997549754682278,0.6035795312548871,18.0,19.0,NM,1,0
CAN,1,1.2527556414076737,-0.08807567526052479,-0.19300350270410968,-0.4325659152513378,0.6302713828404233,0.1843949296522049,-0.16581539059742845,1.8374349234130005,1.8256046595982418,1.44416460977707,1.6943703561107741,1.2834304034911113,-0.051303465087021084,0.2124644494843975,-1.143871363864587,-0.16335053865217342,0.4439158764721705,1.09828722018907,1.0334975834855369,0.42084805063561576,0.5925953808959027,19.0,20.0,NM,1,0
CHE,0,1.3813750874186645,-0.19188255643973617,-0.0625461406949773,-0.2533825577745142,2.346286002437529,-1.248533040814521,-0.39662014499431497,1.9848345009489492,1.99858557432781,1.6965455551434532,1.9405174294750005,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8062855885150828,-0.04308128771161016,-0.09380273649489072,1.917603170551045,1.0334975834855369,-0.08387436832709945,-0.6863779695372428,0.0,1.0,EU,1,0
CHE,0,1.3982481827366082,-0.024406194258947873,-0.035686997370187726,-0.22287702693234338,2.3497336682014742,-1.2490488332683012,-0.3989262797842165,1.993712857766595,2.0139850664452883,1.685669751483381,1.923018318959633,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8036423203863428,-0.04058870806672858,-0.05837609432269587,1.9027636088309636,1.0334975834855369,-0.10591884391648829,-0.6863779695372428,1.0,2.0,EU,1,0
CHE,0,1.4219741270822597,0.07983338713610653,0.02023912136395672,-0.15968045837200862,2.345208645883055,-1.2548749509997215,-0.4022577412970097,2.0103559003481966,2.0495033403452747,1.6819919406308386,1.9053658462837142,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.7988152232126655,-0.0864320989308793,-0.08160348208588232,1.8941649986001345,1.0334975834855369,-0.16399953635135237,-0.6863779695372428,2.0,3.0,EU,1,0
CHE,0,1.4349181580163515,-0.004912623273581687,-0.0579083459892286,-0.2167250012649958,0.762231578309955,0.3125897453488983,-0.4027523464196913,2.013657126751516,2.029259281183161,1.6211039567651033,1.8541955213677002,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.790372661036235,-0.02302336410631815,-0.060561181473649,1.5502109356627174,1.0334975834855369,-0.20521486100859462,0.0769602508641605,3.0,4.0,EU,1,0
CHE,0,1.4175285517299008,-0.4394466399210522,-0.09287591750682736,-0.2863793322379754,0.812808862853033,0.29263514701143406,-0.39848010995843575,1.973824958427875,1.9005747480084552,1.5228825832274353,1.8016421563432898,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8000947907171881,0.04826498791238814,0.049328128160284965,1.5182125306143808,1.0334975834855369,-0.06884210255410941,0.7182864331872579,4.0,5.0,EU,1,0
CHE,0,1.4083422197238527,-0.3531327020830111,-0.07210753750762798,-0.2929008922159283,0.8862875091944028,0.23697773094656116,-0.39853776207880703,1.9494659077572196,1.85319609577963,1.5237364647156042,1.8103640589821381,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8188909068227501,0.142840932567211,0.176698480397483,1.5045236479399313,1.0334975834855369,0.0842867298181451,1.0766515100967058,5.0,6.0,EU,1,0
CHE,0,1.4000333192861485,-0.3612733833392027,-0.07024983439619921,-0.32574096400107766,0.9185427276423014,0.20181532806167582,-0.40209454866646444,1.9334986246071224,1.8710872410916182,1.6216299696698908,1.8835898326736202,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8506726132303937,0.15781443744454712,0.22995017910445054,1.506675540260251,1.0334975834855369,0.21968064660858008,0.9977114227258997,6.0,7.0,EU,1,0
CHE,0,1.4037567382821796,-0.22313077976573487,-0.08725132688800286,-0.34519630281715513,0.8692110895070877,0.26229144233122403,-0.40443885151263953,1.9282897100512444,1.8804141098521652,1.6574509652856662,1.9070396764513284,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8646283657464108,0.07221672602083735,0.23444101157249495,1.4941076283117924,1.0334975834855369,0.2005026742387477,0.9647317777384384,7.0,8.0,EU,1,0
CHE,0,1.4022458432972573,-0.3012107978579429,-0.08826956783647552,-0.34159852638503624,0.8865821478973102,0.2014668830684361,-0.4035307131132944,1.9155019517918734,1.8376195319644522,1.6211614952090363,1.88500727671217,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8411168327754791,0.1031555783046603,0.2231352953571913,1.4628511101785966,1.0334975834855369,0.21407026004282323,0.8902774004352153,8.0,9.0,EU,1,0
CHE,0,1.4024745397046934,-0.30215960860169083,-0.06540310801172992,-0.30371027367382813,0.9741493881059828,0.12429195072001044,-0.40302033383500596,1.8607085847494678,1.6935906313410867,1.4430449073266265,1.806019274135,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8696974730335024,0.07686377064208672,0.24028418260811543,1.4406230939654965,1.0334975834855369,0.2716530521237562,1.449734072459782,9.0,10.0,EU,1,0
CHE,0,1.4184647388562677,-0.12499099750524084,0.058598922623040145,-0.19578110791360137,1.0113756580817703,0.06987319923686064,-0.40647170858669757,1.9246892458308114,1.8706557345064023,1.6444952294052866,1.8914631636369124,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8717897676671417,0.10176937650017867,0.2540951676155015,1.4649503559009336,1.0334975834855369,0.3120628742041678,1.4853553297318982,10.0,11.0,EU,1,0
CHE,0,1.4400054714149613,-0.04891494290513191,0.04726191981084913,-0.18954941367419242,1.0467906910655929,0.023082806725944146,-0.40628236702186854,1.9765279753344394,1.9050510496101742,1.5820844996888577,1.8458979086730636,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8520057463048659,0.13001521873537858,0.26916155018302645,1.450573942416793,1.0334975834855369,0.2515484944955452,1.4960492690527205,11.0,12.0,EU,1,0
CHE,0,1.4493989385782655,-0.18423943077259305,0.06509842719298682,-0.16885463657929342,1.0245720933596039,-0.0038937382220571876,-0.4069855695161191,1.944018832712156,1.8705993062174926,1.5577005194259217,1.8133032971866296,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8500155518962219,-0.12432088444092952,0.18058602203501678,1.4083482294727303,1.0334975834855369,0.3851653830044753,1.5042433062712994,12.0,13.0,EU,1,0
CHE,0,1.476009261790955,0.043007564498031295,0.17072741816591191,-0.08092457238543435,1.0564472204175333,-0.06355562675940193,-0.41059753342513966,1.9822858764807394,1.965377601088849,1.7266032069807145,1.8492802840065268,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8813304563912625,-0.025465035319525944,0.22886978193788388,1.4257325894068549,1.0334975834855369,0.3282773280368912,1.640692192695658,13.0,14.0,EU,1,0
CHE,0,1.4834672809125318,-0.19285409296216616,0.14271308058960944,-0.09773275604862007,1.0332310330244923,-0.00661435170960615,-0.40961167440112717,1.9656002325081134,1.898240536129654,1.5143814040575339,1.7616812151099586,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8378139849638215,-0.03493606723719954,0.20972266650880825,1.3937927458030364,1.0334975834855369,0.2408384343194817,1.581575692095925,14.0,15.0,EU,1,0
CHE,0,1.476817833751438,-0.3560508706002299,0.1054433459042995,-0.16412669608528702,1.0421348643924249,0.007305697663085634,-0.41177456927040235,1.9809736239354803,1.9253950764687888,1.6558250382303976,1.8259938940520821,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.862659518616847,0.20666346830647972,0.29299844589595786,1.3848807091240247,1.0334975834855369,0.508917029807265,1.581719077159675,15.0,16.0,EU,1,0
CHE,0,1.4706122882502146,-0.3520108743333868,0.08641390281688541,-0.17954958659170805,1.080666513548437,-0.024064910675503596,-0.40998967952987064,1.9391330662015687,1.7516461418610392,1.592161821742848,1.8133689038088134,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8669842060754857,-0.004009023499567438,0.3066222265349624,1.3591769322072245,1.0334975834855369,0.41422139112565654,1.5572879684887961,16.0,17.0,EU,1,0
CHE,0,1.486467739811947,-0.08140426816480352,0.16760309060610198,-0.13886588527455807,1.0984256099215397,-0.057442695924657505,-0.4109207995943056,1.8807888123320038,2.097499365545977,1.5271363476140785,1.7825773617040097,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8609182929621948,-0.012840916559631536,0.28009907478080137,1.4015360931116612,1.0334975834855369,0.4326303344550264,1.6583862790678066,17.0,18.0,EU,1,0
CHE,0,1.503072841998751,-0.07665451002827947,0.22554023710817828,-0.032483284572977125,1.0937216846619329,-0.037223982852065456,-0.4117703209944799,1.8921197366334777,1.7833863704743174,1.4375686128061962,1.7890138931566313,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8712118169442234,-0.018459762176936807,0.23908289701181124,1.3548852946779162,1.0334975834855369,0.3682700165675288,3.8838908690238476,18.0,19.0,EU,1,0
CHE,0,1.5300427453323955,0.054380584575371385,0.2880326774896671,-0.00127931220165959,1.0833845661471493,-0.024331118602400045,-0.41467943053864526,1.962180871435475,1.9996338990094606,1.3848194397671745,1.6969445870415736,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8439660375549665,-0.1889618067090496,0.13145097732298922,1.3789696301348846,1.0334975834855369,0.23527371913682799,3.8588271503673988,19.0,20.0,EU,1,0
CHE,1,1.55366798803192,0.038816603202301826,0.4001699572490052,0.05313400326715827,1.0851672391301979,-0.029602763770240133,-0.41916506496273365,2.01679516418511,1.965708437030359,1.5246073807024978,1.7241056811509392,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.8503376212408691,-0.15052340258684077,0.06131611564681173,1.3959927919033444,1.0334975834855369,0.15836553817239754,3.8628015112755283,20.0,21.0,EU,1,0
CHL,0,-0.0038758669343851387,0.29061659543304313,-0.35311316271562,-0.6052355810787444,-0.200911357278614,0.7241317897320828,-0.1889740191226149,1.7950770518476669,1.5555813821336628,1.6881857667446851,1.2967233660868813,-0.1417158928689115,-0.089207986504395,-0.032810679172661845,-0.01809985147551995,-0.44317442332973717,-0.5062337627098557,1.1654997653835313,-1.5669320989093478,-0.26820361154221384,-0.6863779695372428,0.0,1.0,SA,0,0
CHL,0,0.0060059823968201,0.3781734793362907,-0.25944223760146695,-0.6018847482181128,-0.49581332187451993,1.0904701380884387,-0.15352540921894203,1.6745862942417842,1.5105182404288207,1.6369143259573025,1.1836072049467412,-0.14181054600296253,-0.08934967634364231,-0.03613220285133199,-0.047035791016934995,-0.6785939713543373,-0.6016060989066002,1.1654997653835313,-0.7542978231609463,-0.12642054098031413,-0.6863779695372428,1.0,2.0,SA,0,0
CHL,0,0.032845901346160104,0.6333563893270052,-0.23162018958832503,-0.5183040407835108,-0.39960762668027805,0.9972785816407487,-0.12225598504406063,1.5668273509643598,1.471232933875353,1.5943999511455875,1.0796219123728883,-0.14196383654239447,-0.08948996461022563,-0.03942087056223757,-0.06441792523477778,-1.2482347338686424,-0.696978435103345,1.1654997653835313,0.7084438731861764,0.1538439048395312,-0.6863779695372428,2.0,3.0,SA,0,0
CHL,0,0.016068794483911682,-0.01886668771039462,-0.25896354958867573,-0.5188572259310885,-0.41572835007029396,0.9451121465528923,-0.13830988915853643,1.4971778870843024,1.440625557627585,1.5564388266695695,1.033898931371693,-0.1418013424829229,-0.08962838645428665,-0.04266578519504614,-0.1723361216477402,-0.11038944791347984,-0.7458718180877572,1.1654997653835313,0.7084438731861764,-0.042287590735948344,-0.5955807991100937,3.0,4.0,SA,0,0
CHL,0,0.06324211486098084,0.4236306027861114,-0.2860373019641188,-0.5812624721792607,-0.45052880911144094,0.8099200245365255,-0.1770087387532511,1.5392230001644167,1.422546170041093,1.5460090320941102,1.1211610537214383,-0.14189603141666868,-0.08996409820562429,-0.04587780580842823,-0.134115311328192,-0.3917999337126341,-0.6885277582036082,1.1654997653835313,0.7084438731861764,0.019719703004993427,-0.5125519237619024,4.0,5.0,SA,0,0
CHL,0,0.13516394844687765,0.7564136910247257,-0.33909837789003594,-0.5685931735360978,-0.34366043188292733,0.6551496027917919,-0.1966538936179177,1.5409642258143001,1.4213694296381634,1.5483217926412858,1.1380929223547915,-0.14198823483511633,-0.09009434349995311,-0.049005513228529744,-0.17031111173159283,-0.5301057790951986,-0.7078436569069608,1.1654997653835313,0.7084438731861764,-0.014072065018923961,-0.4714376682048961,5.0,6.0,SA,0,0
CHL,0,0.17383304377160635,0.3033165222103149,-0.40898781149018515,-0.5575198156402378,-0.2679163925871859,0.6354999894592713,-0.19865521752521273,1.5707684025714082,1.3719988441679811,1.513144797919909,1.2240186560179651,-0.14207583535827056,-0.09060308332545024,-0.05197708208017422,-0.07669908383693015,-0.23353151396106056,-0.667400950822346,1.1654997653835313,0.7084438731861764,-0.022864589354147744,-0.4734437344261218,6.0,7.0,SA,0,0
CHL,0,0.20110231073181456,0.14905645806765,-0.373090299498871,-0.6077062072534072,-0.2712243815957759,0.7521689682204378,-0.18791706628678426,1.4784043279445513,1.3363715665065639,1.4723395884869772,1.1438466346926364,-0.14215930074566124,-0.09071523407548773,-0.054808379616195425,-0.11386568916396796,-0.23120259581700994,-0.6776625363999921,1.1654997653835313,0.7084438731861764,0.008177577503655137,-0.4762163368783214,7.0,8.0,SA,0,0
CHL,0,0.2581350301600714,0.5353631421024477,-0.34670949346043395,-0.5927484365368604,-0.33465790491822434,0.8591239094700626,-0.18645849437449843,1.4469848382505688,1.3248106708623473,1.4635656135320432,1.1196447530265847,-0.14223798983646385,-0.09082096701256699,-0.0574776564969004,-0.15653069845624604,-0.44042646490455295,-0.759755221021162,1.1654997653835313,0.7084438731861764,-0.04181831340037446,-0.47907704699896025,8.0,9.0,SA,0,0
CHL,0,0.29991082025282373,0.32451017974182755,-0.40740527356506684,-0.5513774285832774,-0.06047127961056566,0.33129781691619,-0.16462683478509335,1.352906874866337,1.294009460071394,1.4290378151275036,1.0257219819034058,-0.14231173968563515,-0.0909200631907348,-0.05997938533047294,-0.13557528978309977,-0.351734884642016,-0.6438762293401783,1.1654997653835313,0.7084438731861764,-0.019699892749449277,-0.4415917423013577,9.0,10.0,SA,0,0
CHL,0,0.34650502850764175,0.3827885372000908,-0.40904851708058354,-0.5450046749147266,-0.00011442243442311298,0.26832762652766223,-0.14604248542493614,1.4005051350452264,1.2239943015802206,1.3875861919701091,1.1332612045757435,-0.14238177118861658,-0.0915600363587975,-0.06235498110776263,0.07198279973243935,-0.16515715940780232,-0.6467475817112185,1.1654997653835313,0.7084438731861764,-0.06169687687059459,-0.4401426834710864,10.0,11.0,SA,0,0
CHL,0,0.36924930510401743,0.0649963958784585,-0.4257075697052045,-0.5330381383878343,0.12044052120695671,0.07302823520211832,-0.15642782873411015,1.2828466930436753,1.1580702111479668,1.2876375402689975,1.0872067911738468,-0.1450554193626416,-0.091893471305254,-0.06459428984089607,0.125678593998952,0.012633389383003254,-0.5671314641170727,1.1654997653835313,0.7084438731861764,-0.04439290206106853,-0.45189940564024633,11.0,12.0,SA,0,0
CHL,0,0.3575091036436774,-0.375886752578688,-0.35390319752999605,-0.5915907733006323,0.19482115178251178,0.050516036099184154,-0.14062844294573634,1.2884283577687625,1.1365740677172271,1.298020042145621,1.0800252558520265,-0.14508629019762842,-0.09196707263024947,-0.06668867942598142,0.07695704762030856,0.08565820396084953,-0.4579904047641963,1.1654997653835313,0.7084438731861764,0.10930389787321308,-0.4528349133249562,12.0,13.0,SA,0,0
CHL,0,0.3871850618554874,0.143258886515684,-0.3127413750948568,-0.5356895953863822,0.15295154515535042,0.10994767526735358,-0.17663895511373973,1.4785934134931475,1.0888873626644338,1.3043014579298777,1.2251132463424765,-0.14511572883062065,-0.09203725934192115,-0.06868590322522104,-0.08404448206225508,-0.03574117543864392,-0.5082807808334134,1.1654997653835313,0.8709707283358566,0.1300387965706764,-0.42240876519338505,13.0,14.0,SA,0,0
CHL,0,0.403133257515344,-0.036635612117629314,-0.2736455966151781,-0.49229027272614895,0.19218627144231562,0.1576154780351039,-0.19682767738411608,1.36601111538992,1.1561560693057027,1.3215548692158425,1.204474463270839,-0.14514398163098222,-0.092104618826766,-0.07060267583120933,-0.042815332611136486,-0.07926655351357334,-0.4900782747956357,1.1654997653835313,0.8709707283358566,0.13736214709984765,-0.42558079290752876,14.0,15.0,SA,0,0
CHL,0,0.4196796731340051,-0.03180920473066183,-0.264347551169397,-0.49408852035250805,0.20285751574012434,0.16021737058403332,-0.20295449064256335,1.4845600171139657,1.1126064881770688,1.339593238187806,1.2566089331570394,-0.14517123882435073,-0.09216960461508167,-0.0724519028422073,-0.08382759592563027,0.04089620368618637,-0.48896886580973803,1.1654997653835313,0.8709707283358566,0.15216821288165686,-0.4252634329251865,15.0,16.0,SA,0,0
CHL,0,0.44826759327358867,0.1186760047947165,-0.20074946447572356,-0.48378478738051384,0.15788476277234142,0.2480659072501782,-0.2055145612009937,1.2167451873815116,1.1858671041586943,1.35041796867849,1.1934391380364167,-0.14519721454236928,-0.09223153514804873,-0.07421418991044902,-0.10588184833165953,-0.16530220913415397,-0.548551737223268,1.1654997653835313,0.8709707283358566,0.10244159333846073,-0.4278608190099295,16.0,17.0,SA,0,0
CHL,0,0.4920592555535739,0.311775896065909,-0.09584481816455602,-0.4946730309436524,0.021418477280002172,0.47090905806109656,-0.20212269807614763,1.2761815555697889,1.153313610248275,1.2973557302188152,1.2241114144383478,-0.14522166885922286,-0.09228983840168767,-0.07587325959710899,-0.09933686451866404,-0.15134096908242145,-0.6333487153394002,1.1654997653835313,0.8709707283358566,0.07898074267636558,-0.3994984445447417,17.0,18.0,SA,0,0
CHL,0,0.5296899671047801,0.22891371101146094,-0.08473408170595842,-0.4519322012031097,-0.07900166430371466,0.5650307769353947,-0.21348860335776818,1.3685319240544753,1.1970592745257986,1.2548296003755288,1.20801245280181,-0.14524541737942856,-0.09234645891598763,-0.07748444547534226,-0.12197950252008376,-0.2173525483200997,-0.6677528537936244,1.1654997653835313,0.8709707283358566,0.07893330720153376,-0.35278719630484534,18.0,19.0,SA,0,0
CHL,0,0.5689131936855264,0.2499898203580155,-0.001030795242307017,-0.503753869455155,-0.3295425621553289,0.9061688823514112,-0.2235255153789065,1.3559792802446342,1.0046776978289171,1.3641608825496747,1.1766827838456453,-0.14526898961398826,-0.0924026591353027,-0.07908367149498592,-0.12960841206976187,-0.13558217291166832,-0.7596564233392792,1.1654997653835313,1.0334975834855369,0.07443410520830895,-0.3491627662829544,19.0,20.0,SA,0,0
