iso,year,price_first_proximity_gdp_igo
TGO,2012,0.03408651043376639
TGO,2013,0.03791524429337857
TGO,2014,0.0379107043882542
TGO,2015,0.03923392455778935
TGO,2016,0.03921995704580083
TGO,2017,0.042188833223185576
TGO,2018,0.04393576475946945
TGO,2019,0.048926348964261894
TGO,2020,0.04888203610518332
TGO,2021,0.04888451213869312
CPV,1985,0.0
CPV,1986,0.0
CPV,1987,0.0
CPV,1988,0.0
CPV,1989,0.0
CPV,1990,0.008045037193900829
CPV,1991,0.014440083486582834
CPV,1992,0.017426510406291586
CPV,1993,0.017319495781211756
CPV,1994,0.017630727128530123
CPV,1995,0.017789908597918135
CPV,1996,0.023034921393955073
CPV,1997,0.023884894412678326
CPV,1998,0.02412056559891893
CPV,1999,0.02378561723693678
CPV,2000,0.027565499709493423
CPV,2001,0.027084410977096268
CPV,2002,0.026144038288984706
CPV,2003,0.02676630202306888
CPV,2004,0.030913351664498063
CPV,2005,0.03785325205215459
CPV,2006,0.0378220638486658
CPV,2007,0.04198763980297873
CPV,2008,0.04953570201515677
CPV,2009,0.05240761177702014
CPV,2010,0.05305985961657296
CPV,2011,0.058142959514048284
CPV,2012,0.05959828807754021
CPV,2013,0.06551448523480259
CPV,2014,0.06872218256278338
CPV,2015,0.07098194644754718
CPV,2016,0.07095343681480953
CPV,2017,0.07855021174874988
CPV,2018,0.0823237280630198
CPV,2019,0.08930945964401134
CPV,2020,0.08930195119588903
CPV,2021,0.08931946803653543
ARG,1985,0.0
ARG,1986,0.0
ARG,1987,0.0
ARG,1988,0.0
ARG,1989,0.0
ARG,1990,0.00827697963521535
ARG,1991,0.016026532537533895
ARG,1992,0.018976811170814217
ARG,1993,0.018224037408536824
ARG,1994,0.018457109594642467
ARG,1995,0.018473982444755607
ARG,1996,0.021633129147503972
ARG,1997,0.021893676266708725
ARG,1998,0.021022404124174533
ARG,1999,0.021291088016748824
ARG,2000,0.024053687392149067
ARG,2001,0.02440089943929116
ARG,2002,0.025093263604210096
ARG,2003,0.024814861808465052
ARG,2004,0.02649126063207662
ARG,2005,0.03102674353894334
ARG,2006,0.031688738431140805
ARG,2007,0.0370591989937726
ARG,2008,0.04616396712248142
ARG,2009,0.05183034174487123
ARG,2010,0.05476633738758257
ARG,2011,0.057316295899219584
ARG,2012,0.061189074087777406
ARG,2013,0.06670727538348156
ARG,2014,0.07516501552199444
ARG,2015,0.07811604549433933
ARG,2016,0.07810992134152471
ARG,2017,0.2366919728485159
ARG,2018,0.23671899513645736
ARG,2019,0.24520610189265263
ARG,2020,0.2452690345794949
ARG,2021,0.2454869990624672
GAB,1985,0.0
GAB,1986,0.0
GAB,1987,0.0
GAB,1988,0.0
GAB,1989,0.0
GAB,1990,0.006102786710258024
GAB,1991,0.010891296979862408
GAB,1992,0.01277029417793611
GAB,1993,0.012424279813102101
GAB,1994,0.012730622299831719
GAB,1995,0.012654841543445575
GAB,1996,0.015361119198484048
GAB,1997,0.015049558516274715
GAB,1998,0.014928372883464061
GAB,1999,0.014912261743814522
GAB,2000,0.016941009273153732
GAB,2001,0.016583850470107867
GAB,2002,0.016864195240829476
GAB,2003,0.016751449638046804
GAB,2004,0.01859916479903521
GAB,2005,0.022580621616462668
GAB,2006,0.022569117948023673
GAB,2007,0.02449686053738665
GAB,2008,0.029692162802053154
GAB,2009,0.030788304504084166
GAB,2010,0.03243984667238994
GAB,2011,0.0355142208180532
GAB,2012,0.036727353660378444
GAB,2013,0.04134793361960421
GAB,2014,0.04213410554822165
GAB,2015,0.043755316215293466
GAB,2016,0.0437837760522633
GAB,2017,0.047329238599937554
GAB,2018,0.04951142730431045
GAB,2019,0.05798136572002799
GAB,2020,0.05796912757299209
GAB,2021,0.05800920123485128
BHS,1985,0.0
BHS,1986,0.0
BHS,1987,0.0
BHS,1988,0.0
BHS,1989,0.0
BHS,1990,0.00650140679425892
BHS,1991,0.011891647614898297
BHS,1992,0.01391623804326016
BHS,1993,0.014012265915794166
BHS,1994,0.013979778673391972
BHS,1995,0.013414891565461922
BHS,1996,0.017011429360086754
BHS,1997,0.017805565521851793
BHS,1998,0.0177479873047143
BHS,1999,0.01741569043936266
BHS,2000,0.019987775828869066
BHS,2001,0.02051791693493187
BHS,2002,0.020115589823974867
BHS,2003,0.019979715069562563
BHS,2004,0.02329746697465469
BHS,2005,0.02670483663898908
BHS,2006,0.026281674002292303
BHS,2007,0.03333727401708299
BHS,2008,0.03782805643380109
BHS,2009,0.044435415151157474
BHS,2010,0.04655336856969457
BHS,2011,0.049138667246960394
BHS,2012,0.050409656628346775
BHS,2013,0.05789654799314862
BHS,2014,0.07198376935909817
BHS,2015,0.07427271262375898
BHS,2016,0.0742592304665068
BHS,2017,0.09452900611846275
BHS,2018,0.0995296661544352
BHS,2019,0.10381970316168805
BHS,2020,0.10396579113608712
BHS,2021,0.1039789866475315
MOZ,1985,0.0
MOZ,1986,0.0
MOZ,1987,0.0
MOZ,1988,0.0
MOZ,1989,0.0
MOZ,1990,0.004955370352321994
MOZ,1991,0.008577127926590178
MOZ,1992,0.009994566170546795
MOZ,1993,0.009680748735029856
MOZ,1994,0.00971464092918352
MOZ,1995,0.0099679096438248
MOZ,1996,0.012689401850594579
MOZ,1997,0.0127928831549496
MOZ,1998,0.013848691163452645
MOZ,1999,0.013816753453445109
MOZ,2000,0.01594480342554426
MOZ,2001,0.015956189289545657
MOZ,2002,0.01547566614766975
MOZ,2003,0.015933250662123637
MOZ,2004,0.018048974498178043
MOZ,2005,0.02081814340636054
MOZ,2006,0.020990890190793636
MOZ,2007,0.022514637720256497
MOZ,2008,0.026659468141577557
MOZ,2009,0.027595807993623343
MOZ,2010,0.02950952923494786
MOZ,2011,0.032906434283874846
MOZ,2012,0.03518237438875821
MOZ,2013,0.040240619163373285
MOZ,2014,0.04134409863918598
MOZ,2015,0.043533335633628545
MOZ,2016,0.043522984908034815
MOZ,2017,0.047090761486647696
MOZ,2018,0.049330669944964815
MOZ,2019,0.07384894055489151
MOZ,2020,0.07384318110389068
MOZ,2021,0.07385123261648015
AZE,1985,0.0
AZE,1986,0.0
AZE,1987,0.0
AZE,1988,0.0
AZE,1989,0.0
AZE,1990,0.0
AZE,1991,0.0
AZE,1992,0.0183581182157773
AZE,1993,0.018939924009590974
AZE,1994,0.021315504542998107
AZE,1995,0.023702358284142817
AZE,1996,0.03167116032592349
AZE,1997,0.03135667868662039
AZE,1998,0.030643485852206595
AZE,1999,0.03272168712512588
AZE,2000,0.04086849066104777
AZE,2001,0.04202852328911599
AZE,2002,0.04339992567009565
AZE,2003,0.04389423732019111
AZE,2004,0.05233945632158665
AZE,2005,0.059003025897494565
AZE,2006,0.05782918748069733
AZE,2007,0.06081436561441827
AZE,2008,0.06842230997260611
AZE,2009,0.06967942464134991
AZE,2010,0.07158620384240583
AZE,2011,0.08705632786012939
AZE,2012,0.08835075480422527
AZE,2013,0.11181638792270797
AZE,2014,0.11409329938139849
AZE,2015,0.11677128234556286
AZE,2016,0.11674204181796308
AZE,2017,0.11893548884123982
AZE,2018,0.12003100200676947
AZE,2019,0.12454855280865168
AZE,2020,0.12464521389597073
AZE,2021,0.12463990843590902
EGY,1985,0.0
EGY,1986,0.0
EGY,1987,0.0
EGY,1988,0.0
EGY,1989,0.0
EGY,1990,0.01819830348352458
EGY,1991,0.03139554161446178
EGY,1992,0.03665978138749093
EGY,1993,0.03502602794802826
EGY,1994,0.03356458293538585
EGY,1995,0.03284230861628012
EGY,1996,0.03926117576736976
EGY,1997,0.040187991596197715
EGY,1998,0.03935882186711929
EGY,1999,0.03793153726306846
EGY,2000,0.04290842473666277
EGY,2001,0.04236108434853775
EGY,2002,0.04121205110620349
EGY,2003,0.04172924475797018
EGY,2004,0.04427328767055977
EGY,2005,0.051507532990334344
EGY,2006,0.05108592517965323
EGY,2007,0.053896316505385226
EGY,2008,0.0636074041723104
EGY,2009,0.06444761802071465
EGY,2010,0.06702293466533996
EGY,2011,0.07310252490453312
EGY,2012,0.07447277827811309
EGY,2013,0.08406209781107286
EGY,2014,0.0841735205585554
EGY,2015,0.08712140312570643
EGY,2016,0.08711059468867391
EGY,2017,0.0905013673159024
EGY,2018,0.09237568500756244
EGY,2019,0.09902637226928489
EGY,2020,0.09909186367815163
EGY,2021,0.09911270012563875
NGA,1985,0.0
NGA,1986,0.0
NGA,1987,0.0
NGA,1988,0.0
NGA,1989,0.0
NGA,1990,0.009423778096494998
NGA,1991,0.016473635729690784
NGA,1992,0.020751288227454763
NGA,1993,0.020204789744970465
NGA,1994,0.019509126357197194
NGA,1995,0.019676684260141495
NGA,1996,0.023803189766851876
NGA,1997,0.02318295545926656
NGA,1998,0.023064811270996216
NGA,1999,0.023000372487077
NGA,2000,0.02568568820130668
NGA,2001,0.02571715141205986
NGA,2002,0.0246394132031847
NGA,2003,0.024980407841167417
NGA,2004,0.028161236977652278
NGA,2005,0.033499496754959404
NGA,2006,0.03320958382905635
NGA,2007,0.035965953416851625
NGA,2008,0.04226321329970947
NGA,2009,0.04316015758028199
NGA,2010,0.04443608313034881
NGA,2011,0.04702602910595313
NGA,2012,0.04743817321970208
NGA,2013,0.05301090247358805
NGA,2014,0.05390844625244479
NGA,2015,0.055891019872789195
NGA,2016,0.05587702886618152
NGA,2017,0.060141244591521405
NGA,2018,0.06253060378163296
NGA,2019,0.0711499313192102
NGA,2020,0.07112046001341261
NGA,2021,0.07113899814236044
SLV,1985,0.0
SLV,1986,0.0
SLV,1987,0.0
SLV,1988,0.0
SLV,1989,0.0
SLV,1990,0.0028950606032403657
SLV,1991,0.006053033845623424
SLV,1992,0.007542804908493574
SLV,1993,0.007726295448251888
SLV,1994,0.008299544747947883
SLV,1995,0.008547354096703628
SLV,1996,0.010271973538972325
SLV,1997,0.010597833158689778
SLV,1998,0.01034095174055653
SLV,1999,0.010353423845470848
SLV,2000,0.0116914692665415
SLV,2001,0.011531431062326642
SLV,2002,0.01134953241776253
SLV,2003,0.011169761442572519
SLV,2004,0.012242984308377749
SLV,2005,0.014405946895526397
SLV,2006,0.014244274388455132
SLV,2007,0.018210574397741187
SLV,2008,0.021622423167588098
SLV,2009,0.02647939305125284
SLV,2010,0.02785944019767329
SLV,2011,0.029308243826402368
SLV,2012,0.030611685432753808
SLV,2013,0.033584521842904266
SLV,2014,0.0496814191250394
SLV,2015,0.051024847383859324
SLV,2016,0.051009846188442676
SLV,2017,0.07295420883769448
SLV,2018,0.07817258727852604
SLV,2019,0.08009568409227459
SLV,2020,0.08015666362570617
SLV,2021,0.08008593366569783
TUN,1985,0.0
TUN,1986,0.0
TUN,1987,0.0
TUN,1988,0.0
TUN,1989,0.0
TUN,1990,0.026158868918044774
TUN,1991,0.04214773212543078
TUN,1992,0.04924564646445309
TUN,1993,0.04686759920633261
TUN,1994,0.04601976165118264
TUN,1995,0.044709060428416166
TUN,1996,0.06051492411950138
TUN,1997,0.061319728508596405
TUN,1998,0.06135594480897277
TUN,1999,0.05995237153406736
TUN,2000,0.0670381648420908
TUN,2001,0.06852832499026341
TUN,2002,0.06651562088524444
TUN,2003,0.06921648748064395
TUN,2004,0.0730224799801455
TUN,2005,0.0913092610808278
TUN,2006,0.08991060161951218
TUN,2007,0.09320675199014684
TUN,2008,0.11223422769469632
TUN,2009,0.1128982918847373
TUN,2010,0.11459012440226359
TUN,2011,0.12745853172881444
TUN,2012,0.12821179065845034
TUN,2013,0.13574984402984866
TUN,2014,0.13827493395017385
TUN,2015,0.1409024864155513
TUN,2016,0.14087914087070597
TUN,2017,0.1449915161851251
TUN,2018,0.14721010737338575
TUN,2019,0.1533534846481908
TUN,2020,0.15343420836540433
TUN,2021,0.15342204076094754
BHR,1985,0.0
BHR,1986,0.0
BHR,1987,0.0
BHR,1988,0.0
BHR,1989,0.0
BHR,1990,0.004693458110751144
BHR,1991,0.0076374784090925485
BHR,1992,0.009010697301215218
BHR,1993,0.009557983359459989
BHR,1994,0.009441470431653266
BHR,1995,0.010614189724620127
BHR,1996,0.013421843379909449
BHR,1997,0.015170793677081325
BHR,1998,0.013933625881574895
BHR,1999,0.013899870831412604
BHR,2000,0.01681895377788479
BHR,2001,0.017256195331498605
BHR,2002,0.016703695787313545
BHR,2003,0.016842777194313364
BHR,2004,0.01920264214594403
BHR,2005,0.021993832329471334
BHR,2006,0.021749430304713328
BHR,2007,0.02252306993047724
BHR,2008,0.02584149472992968
BHR,2009,0.02679505976367645
BHR,2010,0.02826688564267493
BHR,2011,0.032495549818211934
BHR,2012,0.0335402530049302
BHR,2013,0.04183866203171834
BHR,2014,0.04303721917523033
BHR,2015,0.04489158185467899
BHR,2016,0.04487903967017221
BHR,2017,0.04650906693455243
BHR,2018,0.047360753971031844
BHR,2019,0.051728945411424185
BHR,2020,0.05175816363173115
BHR,2021,0.051799466306861074
NER,1985,0.0
NER,1986,0.0
NER,1987,0.0
NER,1988,0.0
NER,1989,0.0
NER,1990,0.008210451411310419
NER,1991,0.01387456574530046
NER,1992,0.016789386823957607
NER,1993,0.016122106933691236
NER,1994,0.016315433914196317
NER,1995,0.01595755535480686
NER,1996,0.021304869723508608
NER,1997,0.021220784494857457
NER,1998,0.02135443975303391
NER,1999,0.021256653394128393
NER,2000,0.024357160663765812
NER,2001,0.02394332036424641
NER,2002,0.02401350684564402
NER,2003,0.02397876488924991
NER,2004,0.027166444735933763
NER,2005,0.03340019881797523
NER,2006,0.03301188618175554
NER,2007,0.03550148174243099
NER,2008,0.04183599707642413
NER,2009,0.04317486238484361
NER,2010,0.04466630517583176
NER,2011,0.048843874796889085
NER,2012,0.049627710018894274
NER,2013,0.0565734182658288
NER,2014,0.05753726563885748
NER,2015,0.05929285091097128
NER,2016,0.05928615901529048
NER,2017,0.06240265937058069
NER,2018,0.06420180914711303
NER,2019,0.0703283153909858
NER,2020,0.07031962556574317
NER,2021,0.07033323460398071
TZA,1985,0.0
TZA,1986,0.0
TZA,1987,0.0
TZA,1988,0.0
TZA,1989,0.0
TZA,1990,0.005520286042105058
TZA,1991,0.009906447406743794
TZA,1992,0.011746617915334275
TZA,1993,0.011554783409508315
TZA,1994,0.011470716741644769
TZA,1995,0.012249622301343827
TZA,1996,0.015203967276535267
TZA,1997,0.015724279774387777
TZA,1998,0.016071467761311287
TZA,1999,0.015887172528044037
TZA,2000,0.018514837555720632
TZA,2001,0.01854550386174804
TZA,2002,0.01798768916232125
TZA,2003,0.018251272098585528
TZA,2004,0.021527605905916732
TZA,2005,0.024973639426729585
TZA,2006,0.024704347651326813
TZA,2007,0.026197474285527447
TZA,2008,0.0309786886030509
TZA,2009,0.03278865107110304
TZA,2010,0.03417447170029922
TZA,2011,0.03689274276705382
TZA,2012,0.038845266614656655
TZA,2013,0.04328882142920408
TZA,2014,0.04436686237329051
TZA,2015,0.046543904864987086
TZA,2016,0.04653223573640722
TZA,2017,0.04984979579510119
TZA,2018,0.05169568457442662
TZA,2019,0.06810585742807371
TZA,2020,0.06809060895762334
TZA,2021,0.06810166032242916
KOR,1985,0.0
KOR,1986,0.0
KOR,1987,0.0
KOR,1988,0.0
KOR,1989,0.0
KOR,1990,0.018647306160952906
KOR,1991,0.03497644608633873
KOR,1992,0.04020258113830146
KOR,1993,0.03955700981186642
KOR,1994,0.038428909081373086
KOR,1995,0.03798184951300135
KOR,1996,0.04374539690083563
KOR,1997,0.043250381569276
KOR,1998,0.04257757441114785
KOR,1999,0.04311615776161913
KOR,2000,0.04972149757656942
KOR,2001,0.04960074317807956
KOR,2002,0.05191068507138863
KOR,2003,0.051230934831013
KOR,2004,0.05466944427846636
KOR,2005,0.06262438089906709
KOR,2006,0.06203440590340402
KOR,2007,0.06986613820305153
KOR,2008,0.08382655112133305
KOR,2009,0.09136940019127297
KOR,2010,0.2060029836906742
KOR,2011,0.20892817310979253
KOR,2012,0.2183028480488578
KOR,2013,0.27096554407710494
KOR,2014,0.2743068231366567
KOR,2015,0.27421517273886437
KOR,2016,0.27409367365451787
KOR,2017,0.27961027700427754
KOR,2018,0.28236755327207486
KOR,2019,0.2983317091258903
KOR,2020,0.29846185803083575
KOR,2021,0.29848788368521884
MEX,1985,0.0
MEX,1986,0.0
MEX,1987,0.0
MEX,1988,0.0
MEX,1989,0.0
MEX,1990,0.013441411720218158
MEX,1991,0.025394499712267846
MEX,1992,0.027523064928127984
MEX,1993,0.026898186196741933
MEX,1994,0.02790019128665329
MEX,1995,0.026752094687535116
MEX,1996,0.031338568411332174
MEX,1997,0.03155195062578872
MEX,1998,0.030470013225268502
MEX,1999,0.030360167079327142
MEX,2000,0.03388671018931
MEX,2001,0.03410204123287605
MEX,2002,0.034706970523850765
MEX,2003,0.034699509531667685
MEX,2004,0.03767004580381543
MEX,2005,0.04426935557645442
MEX,2006,0.044417103902027306
MEX,2007,0.06139644420575134
MEX,2008,0.07102085678367379
MEX,2009,0.09889390377242145
MEX,2010,0.10725158871036694
MEX,2011,0.10943861252106052
MEX,2012,0.11583602971659133
MEX,2013,0.12538125400794647
MEX,2014,0.12398518841085361
MEX,2015,0.12940238493952824
MEX,2016,0.12937246444562833
MEX,2017,0.16527004242575646
MEX,2018,0.17676523036684436
MEX,2019,0.18292220004881118
MEX,2020,0.1831347944701789
MEX,2021,0.18309044888546733
PAK,1985,0.0
PAK,1986,0.0
PAK,1987,0.0
PAK,1988,0.0
PAK,1989,0.0
PAK,1990,0.016417094460930117
PAK,1991,0.029021814893134473
PAK,1992,0.032587303423669056
PAK,1993,0.03135295044251118
PAK,1994,0.029851694581755697
PAK,1995,0.029303448993179125
PAK,1996,0.033609706127048875
PAK,1997,0.03369889814889881
PAK,1998,0.03260376543084082
PAK,1999,0.031460686019022556
PAK,2000,0.036413191568949475
PAK,2001,0.03713021829863017
PAK,2002,0.03645778703322437
PAK,2003,0.03577590393704512
PAK,2004,0.039187652726249515
PAK,2005,0.04384204705209499
PAK,2006,0.04418953127000992
PAK,2007,0.04667407151769261
PAK,2008,0.05479446532214711
PAK,2009,0.05497392007625474
PAK,2010,0.06065578355268439
PAK,2011,0.06681574306024012
PAK,2012,0.07029309175656094
PAK,2013,0.09889318035173847
PAK,2014,0.09861521357097014
PAK,2015,0.1059018002963441
PAK,2016,0.10585328590965407
PAK,2017,0.10925983205571657
PAK,2018,0.11102585289834799
PAK,2019,0.12208006423918426
PAK,2020,0.12214239124619791
PAK,2021,0.12223512044745265
PAN,1985,0.0
PAN,1986,0.0
PAN,1987,0.0
PAN,1988,0.0
PAN,1989,0.0
PAN,1990,0.00490303134030296
PAN,1991,0.009603307610627035
PAN,1992,0.011421519139189651
PAN,1993,0.011235582963120348
PAN,1994,0.011012496491922338
PAN,1995,0.010661038379843817
PAN,1996,0.013475514694688667
PAN,1997,0.013806580307180079
PAN,1998,0.013204077714184944
PAN,1999,0.013435540666092642
PAN,2000,0.015391097317867954
PAN,2001,0.015846927844703016
PAN,2002,0.01716538009046417
PAN,2003,0.016555602923882064
PAN,2004,0.018243647643606597
PAN,2005,0.021139538198653742
PAN,2006,0.02109012728161752
PAN,2007,0.026070432825234843
PAN,2008,0.03120567346238931
PAN,2009,0.03580962764377616
PAN,2010,0.038278930417393706
PAN,2011,0.03996808828207209
PAN,2012,0.04104948346065343
PAN,2013,0.04569138487592356
PAN,2014,0.06133918653807475
PAN,2015,0.06320293381312568
PAN,2016,0.06319124402821741
PAN,2017,0.12294954789167672
PAN,2018,0.13168842264778377
PAN,2019,0.13491374165262474
PAN,2020,0.13499143222122256
PAN,2021,0.13500121262246698
VCT,1985,0.0
VCT,1986,0.0
VCT,1987,0.0
VCT,1988,0.0
VCT,1989,0.0
VCT,1990,0.0015617153949058647
VCT,1991,0.002802050198544383
VCT,1992,0.003417234170591489
VCT,1993,0.003679570557479006
VCT,1994,0.0034911053940338476
VCT,1995,0.004179754076804394
VCT,1996,0.0053244946119478205
VCT,1997,0.005422222886610347
VCT,1998,0.005371172064217605
VCT,1999,0.005338335164871725
VCT,2000,0.006194919430682079
VCT,2001,0.006107986191027978
VCT,2002,0.006302848217164476
VCT,2003,0.006285309241531362
VCT,2004,0.0072542927901229435
VCT,2005,0.008501093148336556
VCT,2006,0.008376376013568797
VCT,2007,0.01010286245541627
VCT,2008,0.011596294128179726
VCT,2009,0.013078988738529411
VCT,2010,0.013616476430079665
VCT,2011,0.01449270136257224
VCT,2012,0.01550855089672249
VCT,2013,0.017351427760593115
VCT,2014,0.02048599651576861
VCT,2015,0.021158867211055612
VCT,2016,0.021151287715774573
VCT,2017,0.029476867382660827
VCT,2018,0.031523455658586795
VCT,2019,0.03304432149462732
VCT,2020,0.033227623703291305
VCT,2021,0.033217490918988304
AFG,1985,0.0
AFG,1986,0.0
AFG,1987,0.0
AFG,1988,0.0
AFG,1989,0.0
AFG,1990,0.012086356473084064
AFG,1991,0.020402058243071
AFG,1992,0.020092870073988432
AFG,1993,0.019238182639837315
AFG,1994,0.0193915489111959
AFG,1995,0.01862040596514065
AFG,1996,0.023451927091237095
AFG,1997,0.02332996378692045
AFG,1998,0.022465293822394126
AFG,1999,0.022480988225063784
AFG,2000,0.0276589613604793
AFG,2001,0.027396968286893565
AFG,2002,0.027547823975817298
AFG,2003,0.02862798250746435
AFG,2004,0.032619241904480276
AFG,2005,0.03830938618604257
AFG,2006,0.03765938723494821
AFG,2007,0.03899276892135607
AFG,2008,0.04574181194616351
AFG,2009,0.04704726045266761
AFG,2010,0.05144720226820812
AFG,2011,0.05688356699637012
AFG,2012,0.05992490562619346
AFG,2013,0.08668229448575292
AFG,2014,0.08735003662472797
AFG,2015,0.09268005801137794
AFG,2016,0.09262389658172936
AFG,2017,0.09516450964307516
AFG,2018,0.09636713242467937
AFG,2019,0.10342328192920641
AFG,2020,0.10346463767207216
AFG,2021,0.10346765778636664
CHE,1985,0.0
CHE,1986,0.0
CHE,1987,0.0
CHE,1988,0.0
CHE,1989,0.0
CHE,1990,0.06748385511391657
CHE,1991,0.12418108579351576
CHE,1992,0.15586279159795924
CHE,1993,0.14888399599145852
CHE,1994,0.14596838987537553
CHE,1995,0.13938615898971987
CHE,1996,0.18884561482250461
CHE,1997,0.19199475592467943
CHE,1998,0.19294016679555648
CHE,1999,0.1936645707434759
CHE,2000,0.2057275025289098
CHE,2001,0.20050123551555854
CHE,2002,0.20051391164863958
CHE,2003,0.1983540494096559
CHE,2004,0.20729177001768212
CHE,2005,0.40404024309292547
CHE,2006,0.40182445418936663
CHE,2007,0.4021758124582524
CHE,2008,0.3988636115432024
CHE,2009,0.39847487964585016
CHE,2010,0.4010883094226074
CHE,2011,0.4127058318065162
CHE,2012,0.41297244672336986
CHE,2013,0.4170286259152354
CHE,2014,0.4206411121749329
CHE,2015,0.4237855743911112
CHE,2016,0.42371549491612137
CHE,2017,0.42770419236269136
CHE,2018,0.4296740583028778
CHE,2019,0.43400931425040834
CHE,2020,0.43408874566702355
CHE,2021,0.4340658974147006
HTI,1985,0.0
HTI,1986,0.0
HTI,1987,0.0
HTI,1988,0.0
HTI,1989,0.0
HTI,1990,0.005666275021197984
HTI,1991,0.010292485507105924
HTI,1992,0.01249983343226153
HTI,1993,0.012240010049089946
HTI,1994,0.011999317877355014
HTI,1995,0.012086886789655893
HTI,1996,0.01500017709343518
HTI,1997,0.014870778285854957
HTI,1998,0.014602102196228803
HTI,1999,0.014565158848503972
HTI,2000,0.016473585561500536
HTI,2001,0.016332764807253323
HTI,2002,0.016390649214575632
HTI,2003,0.016065359037184056
HTI,2004,0.01792576635715463
HTI,2005,0.020837625690791336
HTI,2006,0.020386139891113392
HTI,2007,0.025017796261055106
HTI,2008,0.028870111998016812
HTI,2009,0.03380200919162079
HTI,2010,0.03530554114015016
HTI,2011,0.03681005673562692
HTI,2012,0.03821952625206566
HTI,2013,0.042718865263481225
HTI,2014,0.05196838663550761
HTI,2015,0.05355314614498387
HTI,2016,0.05353677315886292
HTI,2017,0.07896465910877556
HTI,2018,0.08390601775918594
HTI,2019,0.0866994573023558
HTI,2020,0.08685228130923069
HTI,2021,0.0868242095058189
MUS,1985,0.0
MUS,1986,0.0
MUS,1987,0.0
MUS,1988,0.0
MUS,1989,0.0
MUS,1990,0.007545289830738424
MUS,1991,0.012867666176268463
MUS,1992,0.015680269299460238
MUS,1993,0.015019811952392551
MUS,1994,0.014907636398126709
MUS,1995,0.015643216391359828
MUS,1996,0.019817507915947483
MUS,1997,0.01988452787133626
MUS,1998,0.020416054289632418
MUS,1999,0.01994739406583231
MUS,2000,0.023681528659487572
MUS,2001,0.023701352392995142
MUS,2002,0.022904652998563754
MUS,2003,0.02329422098842872
MUS,2004,0.02645223524413792
MUS,2005,0.030391914257099358
MUS,2006,0.03004763181305583
MUS,2007,0.0328852490748207
MUS,2008,0.04100674161292635
MUS,2009,0.04227244494613889
MUS,2010,0.045091593371518794
MUS,2011,0.04981883415309191
MUS,2012,0.05485362901262817
MUS,2013,0.06442293534211582
MUS,2014,0.06613087613848416
MUS,2015,0.07015952959056333
MUS,2016,0.07013566614771605
MUS,2017,0.07500321973814589
MUS,2018,0.07793938587965832
MUS,2019,0.10217493842529493
MUS,2020,0.10219759070249983
MUS,2021,0.10221035546880382
DJI,1985,0.0
DJI,1986,0.0
DJI,1987,0.0
DJI,1988,0.0
DJI,1989,0.0
DJI,1990,0.005971388389472931
DJI,1991,0.010320097418657626
DJI,1992,0.011906739466708715
DJI,1993,0.011232625550505599
DJI,1994,0.011791253511480143
DJI,1995,0.012081299651421453
DJI,1996,0.015310055219161749
DJI,1997,0.015112224593652916
DJI,1998,0.015131661248924691
DJI,1999,0.015247228698101039
DJI,2000,0.018022004506043642
DJI,2001,0.01883443372180289
DJI,2002,0.019705335194278896
DJI,2003,0.01982429826406134
DJI,2004,0.023498862344310933
DJI,2005,0.027121339781630092
DJI,2006,0.026858505602638003
DJI,2007,0.02801574313464869
DJI,2008,0.03299410640265893
DJI,2009,0.03361522337834661
DJI,2010,0.03533191796194234
DJI,2011,0.03964354198389308
DJI,2012,0.04044111118972662
DJI,2013,0.046432129442738924
DJI,2014,0.04662037814082184
DJI,2015,0.048651841250260466
DJI,2016,0.04863891089510869
DJI,2017,0.050921654123990606
DJI,2018,0.052257365249940395
DJI,2019,0.0591903684121256
DJI,2020,0.05918240942988681
DJI,2021,0.059207760069091814
KGZ,1985,0.0
KGZ,1986,0.0
KGZ,1987,0.0
KGZ,1988,0.0
KGZ,1989,0.0
KGZ,1990,0.0
KGZ,1991,0.004151840372094906
KGZ,1992,0.019282816564571478
KGZ,1993,0.021482452216169675
KGZ,1994,0.02288692691303852
KGZ,1995,0.021972328372138084
KGZ,1996,0.028213014533313187
KGZ,1997,0.029352303047892353
KGZ,1998,0.029533878932481845
KGZ,1999,0.030526406213922476
KGZ,2000,0.04188553837777731
KGZ,2001,0.04181053420103365
KGZ,2002,0.04046034040852357
KGZ,2003,0.04062207513381886
KGZ,2004,0.0467969723811658
KGZ,2005,0.0515333616398005
KGZ,2006,0.05059461976533668
KGZ,2007,0.052775863212241585
KGZ,2008,0.0590213663812424
KGZ,2009,0.06074883061026761
KGZ,2010,0.06495427104528234
KGZ,2011,0.07480828214210294
KGZ,2012,0.07590580029874339
KGZ,2013,0.14748103211030025
KGZ,2014,0.1478305600779771
KGZ,2015,0.1533268224858413
KGZ,2016,0.1532265603004848
KGZ,2017,0.15570620231859872
KGZ,2018,0.15685894610705073
KGZ,2019,0.16325134323987128
KGZ,2020,0.16325541376992023
KGZ,2021,0.16326872707622886
SVN,1985,0.0
SVN,1986,0.0
SVN,1987,0.0
SVN,1988,0.0
SVN,1989,0.0
SVN,1990,0.0
SVN,1991,0.0
SVN,1992,0.0693814707532719
SVN,1993,0.07478445199928078
SVN,1994,0.0837029938778792
SVN,1995,0.0868959737020229
SVN,1996,0.08687127085830511
SVN,1997,0.09501639900496045
SVN,1998,0.10094620644058525
