iso,direct,indirect
LUX,0.13904141160619254,
LVA,0.12289701193256974,
MAR,1.0485218365712048,0.24886545111024816
MDA,0.12388457248826323,0.47490032506419766
MDG,0.06845513114764358,0.2633964733236098
MDV,0.025134463380083728,0.3441196701257354
MEX,7.022564835426775,
MHL,0.0,0.015039342221939478
MKD,0.12672079273574946,0.23423368132171163
MLI,0.0567367358255457,0.2636619842055552
MLT,0.02328809393484079,
MMR,0.4827796381887969,0.8352346610178643
MNG,0.3178958866682262,0.3370022312339529
MOZ,0.15465076010517909,0.30938453179675207
MRT,0.044388026402938104,0.2385565847602038
MUS,0.056854171406731296,0.24902528033595672
MWI,0.022882510706856457,0.29329158035295677
MYS,3.712504755654226,0.61548825377713
NAM,0.062010306781863644,0.2868478841121487
NER,0.035113257975282336,0.40110774943957495
NGA,1.9108797859366675,0.31370010187708885
NIC,0.07862702989499919,0.12701891162862466
NLD,2.250885680927646,
NOR,0.6773844966711077,
NPL,0.18032771136398215,1.1580125270788812
NZL,0.528409584586152,
OMN,1.2439848367872344,0.920136180217753
PAK,3.092345197322243,1.1785967608539636
PAN,0.14578134743709106,-0.13687737252735133
PER,0.7883741918530913,0.15963736617430868
PHL,2.1626456370675147,0.6071036181744489
PLW,0.018729652300535325,-0.12075950628855026
PNG,0.10711636971402826,0.2701743346483454
POL,4.514727479145941,
PRT,0.6971933883279926,
PRY,0.1285821545627903,0.25126978645391773
QAT,1.4543009186888383,1.6809787341690026
ROU,1.1484976935656628,
RUS,25.383853701131116,0.18783280469966712
RWA,0.016650457526106048,0.15232732639572077
SAU,8.588877473277371,0.8602595701277096
SDN,0.33480484295939794,0.6384940086393271
SEN,0.1531730504157125,0.18002095490453485
SGP,0.8221377322421447,
SLB,0.0046041685220538,0.0634570875697591
SLE,0.016155400818614295,0.2973932911826864
SLV,0.1071054777868731,0.26567016524217024
SOM,0.013099644707215722,0.46370780984898374
SRB,1.3664171810607768,0.13963178758189088
STP,0.002358239777844387,0.2533164631472573
SUR,0.028333733833765248,0.09697868861877623
SVK,0.5038798793890387,
SVN,0.21620085210672443,
SWE,0.6299056948335979,
SWZ,0.023629390837001243,0.14295199515714785
SYC,0.017768614129278937,0.24703620755110478
SYR,0.376582910314504,0.8173817288294458
TCD,0.012797358411125991,0.41212073804967986
TGO,0.04436653467847594,0.44493609602341166
THA,3.8513911449328044,0.9413591228570226
TJK,0.12477371046931665,0.6328261289323791
TKM,1.1652923027848792,0.6736496195629798
TLS,0.01561968228217445,0.2827416324392402
TON,0.0018667727130613728,0.037665528741285925
TTO,0.4576247992358796,0.31321162373888
TUN,0.4483744234933642,0.48250510401589963
TUR,5.928979391736209,0.44825361466814684
TUV,5.958029131643946e-07,0.10745491261570805
TZA,0.1714111253334177,0.2791814222170501
UGA,0.08719838614216727,0.45045326517072226
UKR,2.88538353742563,
URY,0.09746370514972855,0.06707847332575056
USA,71.75201465893687,
UZB,1.2664767319147598,0.5915342427393284
VCT,0.0019094073024516823,0.21976057963883022
VNM,4.559773604784207,0.5977477724215987
VUT,0.0026056873565196183,0.04856221126760829
WSM,0.005360836973435871,0.1658326875946159
YEM,0.1502079085375626,0.7582464373583662
ZAF,6.645367565827148,
ZMB,0.11907328756700734,0.360000159220931
ZWE,0.17008611878243934,0.3396715754898878
